epoch,train_loss,train_recon_total,train_recon_masked,train_recon_unmasked,train_ssim,train_loss_contrast,train_embed_var_mean,train_embed_var_min,val_loss,val_recon_total,val_recon_masked,val_recon_unmasked,val_ssim
1,6.123289271538204,0.06303254396180757,0.07619441250650824,0.056138231493325315,0.5038645244088055,0.0,0.0,0.0,5.859455464021215,0.0365764217390775,0.04669748107048806,0.031274914262602545,0.6816305579689048
2,5.7951873787178485,0.031735935693754075,0.04146542673370952,0.02663953578270406,0.7287782535502311,0.0,0.0,0.0,5.740758261590634,0.02829022441817596,0.03730590963018391,0.02356772276772125,0.7667612950710421
3,5.72179315898044,0.02663927733537509,0.03544274349638458,0.0220279379394851,0.7799314163370143,0.0,0.0,0.0,5.693127794085808,0.026045813356528943,0.034469513779320775,0.021633398909635098,0.7829464068454979
4,5.688657532053545,0.0241667634533738,0.03251585033915644,0.019793432162142716,0.8058922217615662,0.0,0.0,0.0,5.663788734741931,0.022866320196857845,0.031057473525632703,0.018575715965092023,0.8191916921497446
5,5.668016648208096,0.022658235643063414,0.030674184166439564,0.018459405420588798,0.8221138019066352,0.0,0.0,0.0,5.655662682821166,0.021964514703877204,0.029749458818852534,0.01788668679393967,0.8289193642877899
6,5.655536991083355,0.02162792758165101,0.029431219474304843,0.01754048900975005,0.8330476628847359,0.0,0.0,0.0,5.646802792009318,0.020768281958096147,0.0285855447744102,0.016673524943374655,0.8426162238669607
7,5.646847051600217,0.021006313197692986,0.028729822622983767,0.016960665381711402,0.8393195464309864,0.0,0.0,0.0,5.640728421930997,0.02060597748179703,0.02834844883340522,0.016550397290190814,0.8416221717114294
8,5.638513865127473,0.020168161384734946,0.027849492832764007,0.01614460692060143,0.8488518521101726,0.0,0.0,0.0,5.631880044937134,0.019890574658163178,0.02748038653043551,0.015914958875355784,0.8531861836931347
9,5.6311733196308085,0.019625359125778414,0.02724125927272779,0.015636078161768926,0.8548121275699124,0.0,0.0,0.0,5.624433962803967,0.019267140298114764,0.026873503219796813,0.015282855025166991,0.8559692630373974
10,5.629674017499723,0.01922380914108953,0.026810158120468858,0.015250007328258207,0.8592988096415082,0.0,0.0,0.0,5.617935090694788,0.018914867836465527,0.026222566293627944,0.015087025861154698,0.8665081415204524
11,5.623077587366385,0.018840255963461037,0.026395967435117722,0.014882502373149397,0.863228432543866,0.0,0.0,0.0,5.615450321503405,0.018809721779330994,0.026239881236740526,0.01491773339834319,0.862708838921381
12,5.622747773122056,0.018532492112645432,0.026057423518952016,0.014590861428787263,0.866277753251221,0.0,0.0,0.0,5.611023869154589,0.018189053127547632,0.0256084266697379,0.014302714571957508,0.8713407195774855
13,5.616944547245606,0.018270353755859798,0.02572177571231643,0.014367227897935179,0.8692061147413963,0.0,0.0,0.0,5.612787586338115,0.018435216837928006,0.02572087296598173,0.014618920737361787,0.8690369800128768
14,5.6147333007776465,0.018038543337052237,0.025451179966850316,0.014155733692255297,0.8714642832242612,0.0,0.0,0.0,5.60668224433683,0.01772750126401232,0.02513018892865681,0.01384990308739895,0.875325651647067
15,5.615043754420005,0.017867539425456398,0.02524724129291132,0.014001981393210688,0.8733299905181353,0.0,0.0,0.0,5.61425016061315,0.017962759144186623,0.025145513073437077,0.014200364118346439,0.87422519869509
16,5.6105261873607795,0.017648487692696637,0.025000859715274007,0.01379724525578302,0.8755931982324143,0.0,0.0,0.0,5.603368325053521,0.017725974919170055,0.025340392794804715,0.013737470324345228,0.8703804755984506
17,5.608109081790748,0.017402748399168923,0.024781075421290117,0.013537910459495593,0.8779753573951361,0.0,0.0,0.0,5.602873768446581,0.01715955205019948,0.02453247076322515,0.013297546912920845,0.8807179124657735
18,5.603602892955613,0.01722142905317942,0.02455935463368464,0.013377753766698124,0.879991826158206,0.0,0.0,0.0,5.59802896346686,0.017059067775190406,0.024353857115850145,0.013237987728094784,0.8824859588195441
19,5.604733972650774,0.017084545518547614,0.024432026340020525,0.013235865082387988,0.8813437993298455,0.0,0.0,0.0,5.598841844864611,0.01718544716504471,0.02459932034058493,0.013301989917993579,0.8789859062802475
20,5.60210219578028,0.016913430417811997,0.024243766574487544,0.013073730506113906,0.8828651778391148,0.0,0.0,0.0,5.598427848995857,0.0168071326033204,0.024254820435703775,0.012905962853338598,0.8836436989033116
21,5.602397058480183,0.016833020102588952,0.02416007178842068,0.012995040643079128,0.8838440383902125,0.0,0.0,0.0,5.596884252890101,0.01684751045123666,0.024014735535150815,0.013093249706392092,0.8848342653572735
22,5.599197208107292,0.016684020827650813,0.02398875081911483,0.012857733670834271,0.8851534974054294,0.0,0.0,0.0,5.595942915610547,0.016798206886886494,0.024150142506000727,0.012947192984461902,0.8831589085514215
23,5.600729084352675,0.01660129195134185,0.023885351738359612,0.012785832015151901,0.8861187976535405,0.0,0.0,0.0,5.592544980768888,0.016546512590748724,0.02390898766930668,0.012689978055931205,0.8869288945268389
24,5.597274205479177,0.016490587023435404,0.02374625526183893,0.012689998867560406,0.8870875351262909,0.0,0.0,0.0,5.593464698431627,0.016644776100430164,0.023977718272711706,0.012803711136299366,0.8829162223500839
25,5.59941267150915,0.016422629980931174,0.02367228448224628,0.012625191958241327,0.8878793484204776,0.0,0.0,0.0,5.594198103220958,0.01626834251360204,0.02358408479979544,0.012436286893046995,0.8891356186880827
26,5.59626697283568,0.016335112519931694,0.023558862783231486,0.012551243356175357,0.8885994602826016,0.0,0.0,0.0,5.591692557874715,0.016438920606905733,0.023608525958512608,0.012683413078617825,0.8870404552921082
27,5.5978548799805266,0.0162629791543134,0.02348388902770228,0.012480597798764126,0.8894388946619901,0.0,0.0,0.0,5.589467961833162,0.016098974952831382,0.02337677114353195,0.012286795835043544,0.8906584202364131
28,5.595743783953058,0.016218076797626657,0.023403869539393725,0.012454090068913595,0.8899312841287048,0.0,0.0,0.0,5.594941386636698,0.016267122060148412,0.023645742695911475,0.012402130311954421,0.8891367329960376
29,5.592147187612414,0.016106164389660466,0.023298391888194603,0.012338807118470468,0.8909041682409987,0.0,0.0,0.0,5.584609506265172,0.01620334753860063,0.02337912049680972,0.012444609362584416,0.8907916687934447
30,5.59180524582846,0.01601876616214073,0.02321249361430753,0.012250623164929178,0.8916530975062563,0.0,0.0,0.0,5.586651563644409,0.016133618121829358,0.023309816122374736,0.012374657200768953,0.8902800213974134
31,5.591057206551327,0.015974399871209365,0.023163381547736957,0.012208742816793903,0.8922699340118849,0.0,0.0,0.0,5.586453136408104,0.016054366269646143,0.023473474026109935,0.012168166750953311,0.8899963921853574
32,5.59071541282897,0.01585998781214533,0.023053325537551787,0.012092049004436846,0.8932410788930152,0.0,0.0,0.0,5.583119707287483,0.016032627822726877,0.02332510202044167,0.012212760499696213,0.8903000198634324
