epoch,split,loss_recon_orig,loss_recon_flip,loss_recon_total,loss_contrastive,loss_total
1,train,3.0823266782051277,3.040962595303478,6.123289271538204,0.0,6.123289271538204
1,val,2.946608637863735,2.9128468171605526,5.859455464021215,0.0,5.859455464021215
2,train,2.9093484720907923,2.8858389009973373,5.7951873787178485,0.0,5.7951873787178485
2,val,2.8792034342603863,2.8615548194579357,5.740758261590634,0.0,5.740758261590634
3,train,2.8667686326163158,2.855024522141836,5.72179315898044,0.0,5.72179315898044
3,val,2.8500904958203153,2.843037279147022,5.693127794085808,0.0,5.693127794085808
4,train,2.847943090351019,2.840714439169153,5.688657532053545,0.0,5.688657532053545
4,val,2.835518477097997,2.8282702542700857,5.663788734741931,0.0,5.663788734741931
5,train,2.8369725837054474,2.831044058309958,5.668016648208096,0.0,5.668016648208096
5,val,2.8296800705621825,2.8259826167574467,5.655662682821166,0.0,5.655662682821166
6,train,2.829487901370106,2.826049092246622,5.655536991083355,0.0,5.655536991083355
6,val,2.82491623005777,2.821886567574627,5.646802792009318,0.0,5.646802792009318
7,train,2.825598436094372,2.821248617476246,5.646847051600217,0.0,5.646847051600217
7,val,2.8216373391871183,2.819091079370031,5.640728421930997,0.0,5.640728421930997
8,train,2.820151352685345,2.8183625110346986,5.638513865127473,0.0,5.638513865127473
8,val,2.817103288083706,2.8147767568534277,5.631880044937134,0.0,5.631880044937134
9,train,2.816439169779015,2.8147341495703073,5.6311733196308085,0.0,5.6311733196308085
9,val,2.8130287089437807,2.8114052223709396,5.624433962803967,0.0,5.624433962803967
10,train,2.8152302538771554,2.814443773756061,5.629674017499723,0.0,5.629674017499723
10,val,2.8111269440291062,2.8068081399179854,5.617935090694788,0.0,5.617935090694788
11,train,2.812559189453035,2.8105184010096957,5.623077587366385,0.0,5.623077587366385
11,val,2.808278704589268,2.8071716304095284,5.615450321503405,0.0,5.615450321503405
12,train,2.8118023883634926,2.810945374062098,5.622747773122056,0.0,5.622747773122056
12,val,2.8056730358105786,2.8053508558363283,5.611023869154589,0.0,5.611023869154589
13,train,2.8089458700335435,2.8079986749601757,5.616944547245606,0.0,5.616944547245606
13,val,2.8074845221807374,2.805303067531226,5.612787586338115,0.0,5.612787586338115
14,train,2.8077694331037395,2.8069638645775625,5.6147333007776465,0.0,5.6147333007776465
14,val,2.80418295118044,2.802499275162535,5.60668224433683,0.0,5.60668224433683
15,train,2.80795605376873,2.8070876961474998,5.615043754420005,0.0,5.615043754420005
15,val,2.8067558565229738,2.807494300716328,5.61425016061315,0.0,5.61425016061315
16,train,2.805557718806171,2.804968465458263,5.6105261873607795,0.0,5.6105261873607795
16,val,2.802048403137135,2.801319912919458,5.603368325053521,0.0,5.603368325053521
17,train,2.804083876514097,2.804025217662032,5.608109081790748,0.0,5.608109081790748
17,val,2.8024042372433646,2.8004695244555204,5.602873768446581,0.0,5.602873768446581
18,train,2.8024340694882373,2.801168834445327,5.603602892955613,0.0,5.603602892955613
18,val,2.798559265316657,2.7994697082717463,5.59802896346686,0.0,5.59802896346686
19,train,2.8030016287158483,2.8017323422460096,5.604733972650774,0.0,5.604733972650774
19,val,2.7991113910135232,2.799730453851088,5.598841844864611,0.0,5.598841844864611
20,train,2.8012707354467903,2.800831462585377,5.60210219578028,0.0,5.60210219578028
20,val,2.7993927597999573,2.799035088071283,5.598427848995857,0.0,5.598427848995857
21,train,2.801633922662476,2.8007631301879883,5.602397058480183,0.0,5.602397058480183
21,val,2.798525464984606,2.7983588058993503,5.596884252890101,0.0,5.596884252890101
22,train,2.8001387640042177,2.799058441851187,5.599197208107292,0.0,5.599197208107292
22,val,2.79750213982924,2.7984407577874526,5.595942915610547,0.0,5.595942915610547
23,train,2.8003201864686176,2.800408894787713,5.600729084352675,0.0,5.600729084352675
23,val,2.7963715533040605,2.7961734229663633,5.592544980768888,0.0,5.592544980768888
24,train,2.7988291355344734,2.7984450586852665,5.597274205479177,0.0,5.597274205479177
24,val,2.7966682989642306,2.7967964095889397,5.593464698431627,0.0,5.593464698431627
25,train,2.799826183735691,2.799586476795507,5.59941267150915,0.0,5.59941267150915
25,val,2.79747108356008,2.7967270252839573,5.594198103220958,0.0,5.594198103220958
26,train,2.7983442796867037,2.79792269568235,5.59626697283568,0.0,5.59626697283568
26,val,2.795187036946135,2.796505520928581,5.591692557874715,0.0,5.591692557874715
27,train,2.7991792316842106,2.7986756460444284,5.5978548799805266,0.0,5.5978548799805266
27,val,2.794678234829093,2.794789734876381,5.589467961833162,0.0,5.589467961833162
28,train,2.79848012451298,2.7972636515584717,5.595743783953058,0.0,5.595743783953058
28,val,2.7975092777666055,2.7974320908762373,5.594941386636698,0.0,5.594941386636698
29,train,2.796025321784802,2.7961218644201824,5.592147187612414,0.0,5.592147187612414
