epoch,train_loss,train_macro_dice,train_dice_min,train_dice_mean,train_dice_max,train_num_valid_classes,eval_loss,eval_macro_dice,eval_dice_min,eval_dice_mean,eval_dice_max,eval_num_valid_classes,lr,train_num_excluded_classes,eval_num_excluded_classes,eval_ran,best_updated,best_eval_macro_dice,train_time_s,eval_time_s,epoch_time_s,train_pc_macro_dice,eval_pc_macro_dice,train_num_present_classes,eval_num_present_classes,primary_metric_name,train_primary_metric,eval_primary_metric
1,1.4834880107894057,0.06793085820836822,0.0,0.06793085820836822,0.515011584832155,38,0.7535885663827261,0.1040282678496362,0.0,0.1040282678496362,0.537092005965377,38,0.00011999999999999999,1,1,1,1,0.1040282678496362,168.17155452800012,2.0473336150000705,170.3017356800001,0.06793085820836822,0.1040282678496362,38,38,pc_macro_dice,0.06793085820836822,0.1040282678496362
2,0.6969772100899211,0.1328331965211348,0.0,0.1328331965211348,0.6267406602390213,38,0.6654388056198756,0.1290913050187389,0.0,0.1290913050187389,0.6192868375189046,38,0.00017999999999999998,1,1,1,1,0.1290913050187389,164.91026200200008,1.6996538999999302,166.68873840899982,0.1328331965211348,0.1290913050187389,38,38,pc_macro_dice,0.1328331965211348,0.1290913050187389
3,0.5921231879125569,0.16531297617533974,0.0,0.16531297617533974,0.6654410490090259,38,0.6499269851048788,0.17510025316045677,0.0,0.17510025316045677,0.6543664378951475,38,0.00023999999999999998,1,1,1,1,0.17510025316045677,164.82576251500018,1.7316549040001519,166.63664442899994,0.16531297617533974,0.17510025316045677,38,38,pc_macro_dice,0.16531297617533974,0.17510025316045677
4,0.5268922341515767,0.2086573865107786,0.0,0.2086573865107786,0.692834753333799,38,0.5262098656098048,0.21345874579227542,0.0,0.21345874579227542,0.6921406162004882,38,0.0003,1,1,1,1,0.21345874579227542,165.08918214000005,1.7197242029999416,166.88669108599993,0.2086573865107786,0.21345874579227542,38,38,pc_macro_dice,0.2086573865107786,0.21345874579227542
5,0.4946934369458015,0.24080557236236458,0.0,0.24080557236236458,0.7110997398749203,38,0.5143531050284703,0.2411353026130729,0.0,0.2411353026130729,0.6990402473327397,38,0.0003,1,1,1,1,0.2411353026130729,164.71215306700014,1.8044240750000426,166.59111348400006,0.24080557236236458,0.2411353026130729,38,38,pc_macro_dice,0.24080557236236458,0.2411353026130729
6,0.4689771984553247,0.2605420474679205,0.0,0.2605420474679205,0.7272431867953996,38,0.4802787705262502,0.26567592737732304,0.0,0.26567592737732304,0.7096660710803089,38,0.0002997561810369572,1,1,1,1,0.26567592737732304,164.86491495500013,1.721706495000035,166.66411668699993,0.2605420474679205,0.26567592737732304,38,38,pc_macro_dice,0.2605420474679205,0.26567592737732304
7,0.43466887134606474,0.31865734624226927,0.0,0.31865734624226927,0.795662910911537,38,0.4634494111935298,0.32535482443536795,0.0,0.32535482443536795,0.8127058692278177,38,0.0002990255194346082,1,1,1,1,0.32535482443536795,165.16307651399984,1.7755665790000421,167.01413304399966,0.31865734624226927,0.32535482443536795,38,38,pc_macro_dice,0.31865734624226927,0.32535482443536795
8,0.40749060790336517,0.3724581802358585,0.0,0.3724581802358585,0.8613033606607975,38,0.514512389699618,0.32639273970445104,0.0,0.32639273970445104,0.7284613140671561,38,0.00029781039845923004,1,1,1,1,0.32639273970445104,164.7039338300001,1.8240765360001205,166.599437889,0.3724581802358585,0.32639273970445104,38,38,pc_macro_dice,0.3724581802358585,0.32639273970445104
9,0.3686626418542582,0.4273090894842086,0.0,0.4273090894842086,0.8805870228543253,38,0.5000630370775858,0.3561252850569062,0.0,0.3561252850569062,0.7389155937042362,38,0.00029611478158287887,1,1,1,1,0.3561252850569062,165.42801845199983,1.7865424820001863,167.2920452809999,0.4273090894842086,0.3561252850569062,38,38,pc_macro_dice,0.4273090894842086,0.3561252850569062
10,0.34842655454448973,0.46547305670332645,0.0,0.46547305670332645,0.8865951885813342,38,0.5869049839178722,0.3488715977951067,0.0,0.3488715977951067,0.7254890944634034,38,0.0002939441995553673,1,1,1,0,0.3561252850569062,165.27629834400022,1.7533406659999855,167.06737915600024,0.46547305670332645,0.3488715977951067,38,38,pc_macro_dice,0.46547305670332645,0.3488715977951067
