epoch,train_loss_total,train_loss_boundary,train_loss_interior,train_loss_dice_aux,train_dice,train_dice_boundary,train_dice_interior,val_loss_total,val_loss_boundary,val_loss_interior,val_loss_dice_aux,val_dice,val_dice_boundary,val_dice_interior,lr
1,0.2360348565120595,0.9023652633320036,0.4011490319234867,0.018109487010523756,0.634734753776065,0.5925451826367482,0.7926638932266372,0.1047064222787556,0.7957765983515664,0.16255021101811476,0.0067514750653093585,0.8535286229953432,0.7173875094505778,0.9637799378026995,0.00011999999999999999
2,0.08956329181060685,0.7957568030231493,0.14870168595035385,0.006108179421419906,0.8671367183019847,0.6847782254948722,0.9617661436094797,0.0786297774890013,0.6050178292942675,0.09537744918315295,0.003715964734223426,0.8879866882374412,0.7860024346594225,0.9801315016913832,0.00017999999999999998
3,0.06768210939977493,0.7337739989788549,0.1009708480452,0.004320549643876397,0.8999441466262164,0.7169651210353679,0.975592472485759,0.06933294007914108,0.9463573679850813,0.13053611946994798,0.005181431838744238,0.9044193562708402,0.6304387047625425,0.9687810989848354,0.00023999999999999998
4,0.05602871274038317,0.6764111934541835,0.07364980633318562,0.0033833220326388003,0.920008369001069,0.7524986015354849,0.9835183521491841,0.06308969894522115,0.61620993928559,0.061275804872836986,0.002763657737727555,0.9089249639134658,0.7863432174189049,0.986679542482945,0.0003
5,0.06608647133730346,0.7180353098227582,0.10057383507644072,0.004158897568826587,0.8998951689149919,0.7406219988947346,0.9767122522691961,0.057547647211896744,0.6852725816139004,0.07185609999782684,0.003164219607705283,0.9197550133654946,0.7720960242706433,0.9833379241458157,0.0003
6,0.04764075562152684,0.6099745448345252,0.057499895493664535,0.0028183019990614504,0.93075505457676,0.7937680889653539,0.9876111734889351,0.05080057301542215,0.7194438206783512,0.06381407406246453,0.0029802079406452543,0.9386326409222787,0.7582690443908959,0.9860383460396215,0.00029963582551384367
7,0.04095248406711615,0.5603630466140128,0.04027887241588513,0.0022538972427276144,0.9445535657783456,0.8167260962765729,0.9917717757531497,0.05129868780638565,0.7829109106147498,0.06766394724285132,0.0028005093285045995,0.9469054006693656,0.7558335965139824,0.9853719566997728,0.00029854507627686476
8,0.03644428701320265,0.5230960513036855,0.031012652433308464,0.0019025768987694079,0.9548518140989127,0.8349266840742121,0.9941785273519106,0.05026189110388881,0.6572736191906428,0.04297664932694221,0.0019495480100567076,0.9440309426240754,0.8072583989093178,0.9916738564508003,0.0002967330663097039
9,0.03398842610099567,0.5012262780062552,0.02622637472862938,0.001715105907245473,0.958726648848387,0.8445755078214311,0.9953217916390142,0.05183102308135284,0.7833098319538853,0.05487751627438947,0.0022517197608147143,0.9471079613033094,0.777620772520701,0.9888386684551573,0.0002942086235427786
10,0.03183361260019465,0.48115176439011653,0.022343199689072352,0.0015519541298935665,0.9639919808828475,0.8538195360409183,0.9961190491390302,0.05270363021184478,0.8001422065130451,0.06099650438205061,0.0022977402570592076,0.9441140837836683,0.7832134366035461,0.9879631368737471,0.00029098404680749326
11,0.030317156942591197,0.4653559869815123,0.019771889118975074,0.0014417926687266258,0.9669008337092382,0.8607856242275457,0.9967086069348575,0.055054637619800735,0.8843031800106952,0.06483165095070083,0.002312999075225538,0.9505168962896916,0.7696857729501891,0.9875416117802001,0.00028707504591756876
12,0.02950371194605209,0.4577639376560786,0.018374250515192384,0.0013794727251058346,0.9687712413259563,0.8640812446164464,0.9970040144861976,0.05670002880587913,0.9111540082253908,0.06747368203165631,0.0023388140814444213,0.9498066096975092,0.7674302291451839,0.9870664665573522,0.0002825006651324096
13,0.02910455078593446,0.45369378056066495,0.01784335543360923,0.0013538393571077866,0.9694775539039198,0.8656298586131054,0.9971340302757024,0.05614654079341052,0.8179705162581644,0.06353961952896625,0.0021528257595746893,0.949799893195169,0.7945364708440346,0.9882859493556776,0.00027728319037538567
14,0.0284160749463745,0.44564660676764273,0.01680142553907968,0.0013069656125573384,0.9706784209497301,0.8691064382931067,0.997342185337487,0.057999145991185254,0.9534726535019121,0.07439469433749062,0.0023564002813624314,0.9506372265648424,0.7695214068680479,0.9866431711012857,0.0002714480406590546
15,0.028243795201159563,0.4433396018317572,0.01644323879066219,0.00129199947745168,0.9709745422062659,0.8699625583669113,0.997412005497831,0.05793585213260692,0.939195287593624,0.07332533605298713,0.002377473842658985,0.9500569983532554,0.7707380009324927,0.9866188806399965,0.00026502364424628715
16,0.02774100654630964,0.43793556739468564,0.015814280597202326,0.0012613888680307848,0.9715469578521891,0.87215984565389,0.9975314318176071,0.059795589725437914,1.00208338781407,0.08240272241579205,0.002402999018126968,0.9510165034678945,0.7682457707430187,0.9858528312883879,0.00025804130015062834
17,0.027544502414016205,0.4357103683288169,0.015502770218995343,0.001246537812899972,0.9721391290403453,0.8729431043167377,0.997595242945037,0.059241991359413715,0.9741519002015131,0.08113559944710384,0.002396561154072467,0.9514561295509338,0.7707885127318533,0.9860346923794663,0.0002505350256506493
18,0.02718508570200629,0.4312534222369351,0.015066573273942056,0.0012248264422453868,0.9726992259977789,0.8747230863516442,0.9976710448670041,0.059787926313124205,0.953727739160521,0.07502266786698449,0.002267875150560908,0.9505168262280916,0.7786595857979959,0.9870514064504389,0.00024254139056118588
19,0.02683998821780667,0.4265446009395135,0.014536839423525877,0.0011998701960171908,0.9733529968761541,0.8765590792862441,0.9977873254114193,0.0612546886203059,1.0222108620300627,0.08298391141324189,0.002366356323922478,0.9507657122193721,0.7689344260776252,0.9862026530399657,0.0002340993390688766
20,0.026172831735781065,0.41952071836547444,0.013618775270736756,0.0011588435211413424,0.9744684716719384,0.8795934708043648,0.9979623998497493,0.06146081889930524,1.0012443938799072,0.0818330243295222,0.002316205342108253,0.9506370467052125,0.7755631516899979,0.9865611791610718,0.00022524999999999997
21,0.02626526027820953,0.42030238441684,0.013747790230148813,0.0011636777274138148,0.9742085738499473,0.8789833590285688,0.9979201971618109,0.06264472471778854,1.0142024365956324,0.08361268966466907,0.002289986926418925,0.9501349685484903,0.7764813486944165,0.98663729429245,0.00021603648644496706
22,0.025827423253972383,0.4150643930374983,0.01315798967283621,0.001137576859309705,0.9748697451443369,0.8811185047110256,0.9980319590630564,0.06340032508760168,1.0779066185156505,0.08950992530669298,0.0023938274606367933,0.9501778242880838,0.7660692459658572,0.9858808653396472,0.00020650368571567882
23,0.025740228252743344,0.4138621707954932,0.013108740735288877,0.0011312938750010373,0.9752100181196515,0.8814695020075873,0.9980353754535375,0.0649934198968766,1.1487496981495304,0.09763365360630448,0.0024972120315253144,0.9508317918108221,0.7576611282532675,0.9849979427822849,0.0001966980406590546
24,0.025459773325473185,0.4112302443638227,0.012685902925833843,0.001113685017296483,0.9755222441225263,0.8825552220917332,0.9981170797858789,0.06505086838284083,1.0771861609659696,0.09563110025370852,0.0023840642028708794,0.9504151333842361,0.7741123333311918,0.9855838292523434,0.0001866673233921503
25,0.025177742265501183,0.40684806488813474,0.012413112510974763,0.0010958634616732997,0.9760584636508005,0.8841989717140577,0.9981747408267096,0.06581769864025869,1.1248909841504013,0.10027641967641548,0.0024850846124249266,0.950459479239949,0.7660548692209679,0.9848515234495464,0.0001764604025612061
26,0.024864080241598422,0.4033112479423692,0.011950518562178417,0.0010767121360706366,0.976469135822553,0.8857076405201966,0.9982450824250861,0.06669343704063642,1.1224449624617894,0.09728614271520392,0.002381384656601177,0.9500442711930526,0.7699160246472609,0.9856960846666705,0.00016612700525851418
27,0.024691349751933805,0.40094834754233516,0.011744196729787269,0.0010659563108065893,0.9767698855370899,0.8865893486810259,0.9982856030945753,0.06874627263791729,1.1799132633104659,0.10458011555142309,0.002458659269777535,0.9504896475557696,0.7657493922794074,0.9848335929084242,0.0001557174747570239
28,0.02454257680939734,0.3992925868430207,0.011509436266047862,0.0010556856277359574,0.9771141167715842,0.8870925310922197,0.9983311385349545,0.06794827738613413,1.1336766985947626,0.10229803479619716,0.002398660265546488,0.9502803400943154,0.7740486321742075,0.985217807585733,0.00014528252524297614
29,0.024212346784913002,0.3947874446725152,0.01113135405665074,0.0010357957973120722,0.9775169644997881,0.8891201829673137,0.998399217209017,0.06954089643662437,1.1975292074575759,0.10830330565212327,0.0024499914051327658,0.9504385831063253,0.7674903503635473,0.9848589918069672,0.00013487299474148584
30,0.023960876790913535,0.3920041887515724,0.010764255600980701,0.0010188265269666385,0.977963846880877,0.8902724235679872,0.9984608467243606,0.06879902046108455,1.1902619631666886,0.10897936501025565,0.0024900792785430034,0.9506886601448059,0.7651086026116422,0.9845724471828394,0.00012453959743879392
31,0.024275299399669333,0.39577455409355716,0.011108050084378578,0.0010367299646246743,0.9775252724843073,0.8884511216049807,0.9983740630456301,0.06784230441247162,1.1775548722137485,0.09868889220524579,0.002399714052444324,0.9499534316230238,0.7643079877945415,0.9856509880015725,0.00011433267660784967
