epoch,train_loss_total,train_loss_boundary,train_loss_interior,train_loss_dice_aux,train_dice,train_dice_boundary,train_dice_interior,val_loss_total,val_loss_boundary,val_loss_interior,val_loss_dice_aux,val_dice,val_dice_boundary,val_dice_interior,lr
1,0.3827723423393005,0.9895341262990612,0.7529406921357543,0.03525028213944079,0.23948232013010776,0.2097471470924368,0.3156348576193945,0.24329622429713868,0.987147466916787,0.6606566027591103,0.031368133031942864,0.500498660823755,0.3466965788811968,0.6265906984345955,0.00011999999999999999
2,0.15498208026642096,0.8975024248400336,0.3037169184500127,0.01331482797524541,0.7845377671331111,0.7011373550212634,0.9493856260243155,0.1204144752077889,0.7301948698270216,0.15870526287573994,0.006500842768122982,0.843060833320283,0.7348782707724655,0.9649044087058619,0.00017999999999999998
3,0.09935436564467377,0.8176975851419095,0.1678105236082756,0.006835568495928158,0.8465713892794476,0.6803931393313363,0.9572613006796026,0.08158103814511969,0.722419872879982,0.12939246547849556,0.0053630892612170755,0.8749675379510511,0.7178516649363333,0.9692095748165197,0.00023999999999999998
4,0.07976039839520281,0.7776823829624439,0.13092116804269943,0.0053951672285467555,0.8757403476972198,0.6991560831238617,0.9670534025642658,0.07023534623154423,0.5021083056926727,0.060833785274441825,0.0027908102166021996,0.8853990885249355,0.8395012711223803,0.9877693579908002,0.0003
5,0.0640443384106027,0.7150403304492082,0.09451406936287653,0.004092255014263763,0.9054216293486309,0.7349521383272758,0.9780231790606424,0.06221349694226917,0.6399977013730166,0.09779367102473452,0.003993706630130315,0.914519657168472,0.7815055606657999,0.9771379232406616,0.0003
6,0.058277580673391456,0.6868696174589671,0.07993641865740657,0.003612752431553092,0.914900530820595,0.7512689175842825,0.9819724731873828,0.060204374064740385,0.7912461898828808,0.10793862303947671,0.004365419197966459,0.9181053220180043,0.7110935867878428,0.9747478543666371,0.00029963582551384367
7,0.05406834341115523,0.6590940395573129,0.06932867899978708,0.0032504326192017495,0.9234800620243153,0.7672372287135735,0.9850258701845975,0.05905124139890336,0.6470400173413126,0.05800870136080081,0.0026866733658192843,0.9111436364943521,0.7788145824482566,0.9884020121474015,0.00029854507627686476
8,0.050190465592460466,0.6362345443173075,0.06151475222784862,0.0029639579463896144,0.9295486157072662,0.7799430522590477,0.9870012418489839,0.0558448706737213,0.6587298958840078,0.06519393430075102,0.002849418570883899,0.9288474405020998,0.7857551376024882,0.9857488222289503,0.0002967330663097039
9,0.04550649281270645,0.6045197614292341,0.04970251686557643,0.0025565836333311795,0.9398283502567795,0.7971394410780693,0.9899928422776508,0.05557679427428204,0.7906800848350191,0.06549167541558282,0.00295722541060266,0.9294006291188692,0.7288565538954317,0.9854321657565602,0.0002942086235427786
10,0.0437416160625208,0.5930038206208048,0.0447226435544386,0.0023886124887476973,0.9441263168537366,0.803028145780071,0.9912060755616621,0.05584167022454111,0.7059850828689441,0.07111714150054022,0.002871010565860687,0.9350172134867886,0.7790496919238776,0.984512446219461,0.00029098404680749326
11,0.042437374011308926,0.5829640919802066,0.04212931284492205,0.002298841007404656,0.9467736217077558,0.8085839870327062,0.991861311245147,0.05549896969214866,0.6107153553973165,0.05510792807724915,0.002377146635441469,0.9284497562207674,0.8122522308115374,0.9882951148769312,0.00028707504591756876
12,0.040417352125020144,0.5675210277505404,0.03752278471383378,0.002127995387558428,0.9523488239849959,0.8162377349049366,0.9930215506435125,0.05587132360067284,0.7784486514957327,0.06792892799957802,0.0027561720757818733,0.9342857264635855,0.7578635351699695,0.9851164493644446,0.0002825006651324096
13,0.03822177258920259,0.5511451802905614,0.03231594140461538,0.001936776804146544,0.9563152361554352,0.8253066735787328,0.994305561309107,0.0562643526089296,0.7705177213800581,0.07674608563416098,0.0028031006304285767,0.938842092689715,0.7726381807996515,0.9841323975931134,0.00027728319037538567
14,0.03742142874626425,0.5448317611536606,0.03027960383484628,0.0018593081942916158,0.9585300493650637,0.827991436703939,0.994774346483825,0.05699774260191541,0.8211265288685498,0.07147773643220334,0.0027124332493832825,0.9346021403346145,0.7538982744802508,0.9848504003725553,0.0002714480406590546
15,0.036646794972951965,0.5390587587543473,0.028846667721568398,0.0018015263987665934,0.960293265419298,0.8310065952131442,0.9951374171796766,0.05597562682733201,0.77430316230707,0.0761486970688821,0.0026827221384002385,0.9383303094328496,0.7757079026155305,0.9845741934943617,0.00026502364424628715
16,0.03537389763896256,0.5268683255174648,0.02645425299934003,0.001712177476216193,0.9633284705774734,0.836972074800422,0.995686427357092,0.05830082212362373,0.9194064731137794,0.08813907579812956,0.0029722369799856097,0.9399514417899283,0.7366529839080677,0.9822340544901396,0.00025804130015062834
