epoch,train_loss_total,train_loss_boundary,train_loss_interior,train_loss_dice_aux,train_dice,train_dice_boundary,train_dice_interior,val_loss_total,val_loss_boundary,val_loss_interior,val_loss_dice_aux,val_dice,val_dice_boundary,val_dice_interior,lr
1,0.31950745004772996,0.9687491738519003,0.6564876676846018,0.030721966604698756,0.42398102564788104,0.3888286994919433,0.5433660440132673,0.16087316669393004,1.1266765961782974,0.38406587562017275,0.016688880600492683,0.7972588605786625,0.6808253871767145,0.9513573291008932,0.00011999999999999999
2,0.1184241919524083,0.8583565660395558,0.20867118895090342,0.008590818342617103,0.8211010314405621,0.6980648282254195,0.9549646170369852,0.09088309102675371,0.6220684739712038,0.11062479208697353,0.0047800329395390135,0.8681894122508534,0.7750641907516279,0.9762345019139742,0.00017999999999999998
3,0.07885248221757946,0.764974858142171,0.12697749641453768,0.005295791610365225,0.8781098353527167,0.7050888284475451,0.9682919702594108,0.07145151865194764,0.9430532916857485,0.1521090100797122,0.00575752089233056,0.8966612638088695,0.6327578305152425,0.9630433153687862,0.00023999999999999998
4,0.06486735639311693,0.7177917726766523,0.09445023190371482,0.004125784450915108,0.9030713233982772,0.7328582901411862,0.9779986100068436,0.06238368264677232,0.6628522672281977,0.07871178333369787,0.00343055581151132,0.8999259545091998,0.76118711473649,0.983063983289819,0.0003
5,0.058743232010773666,0.6854197059734068,0.07982655941318342,0.0036234659307512068,0.9129969709651998,0.7518269612637407,0.9817281256690895,0.05751749235940607,0.6358370407762235,0.06057621393222035,0.0028051267390286454,0.9144970398200186,0.7816157032523239,0.9874815355267441,0.0003
6,0.04990215991672717,0.6332361315134252,0.05878702468823555,0.0028967057943806926,0.9312618604634354,0.7811949787116547,0.9876341511161412,0.057221519450346627,0.8465422885982614,0.08588205920859125,0.0035576885045309993,0.924801847913809,0.7098827241805562,0.9806008694464701,0.00029963582551384367
7,0.04719986246312846,0.6156955671791932,0.05217407790731953,0.0026777899472699516,0.9353669769469206,0.7910204471397867,0.9892308234876636,0.05540006692733681,0.7726100547925422,0.08050629729405046,0.0032624893565457967,0.925030387284463,0.7376854330824133,0.9826219102792573,0.00029854507627686476
8,0.043895124340363786,0.5909826121175595,0.04520071963602939,0.002425331725525776,0.9425319006422597,0.8044828345755177,0.9909523782414935,0.05444081741989704,0.7784409975927127,0.07069072780901925,0.0029602325792024075,0.9316052679429975,0.7464931194196668,0.98443512435545,0.0002967330663097039
9,0.04134346685637896,0.5740217506666662,0.03864492313774483,0.002197463822726621,0.9484873765685129,0.8134114044094902,0.992577827545829,0.05561067925341297,0.7410647046932003,0.06789861293509603,0.002683691885179366,0.9373254064928022,0.7720697563991212,0.9857108237450583,0.0002942086235427786
10,0.04003079634301155,0.5639467324737819,0.0359705092665834,0.0021017274836128445,0.9515620488285872,0.8181549466808977,0.9931546979318197,0.055096985184048354,0.830284834104149,0.0727844104791681,0.0028864984178972805,0.9311375900318748,0.7397912573396114,0.9847348186007717,0.00029098404680749326
11,0.03797216742382712,0.5471558969198855,0.031153961680966315,0.0019262826632744788,0.9560125103195265,0.8272196856969135,0.9944187809087364,0.05723831345114792,0.9549185657187512,0.08993352507649545,0.0032335331820752145,0.9394403246411106,0.7085065925330446,0.9814963351216233,0.00028707504591756876
12,0.03729900196559426,0.541496056821676,0.02966114280761346,0.00186672421970782,0.9575749501458288,0.8301913247260206,0.9947327416996623,0.05651775283510225,0.7564002624467799,0.06640417332221803,0.00248101764570987,0.9279847803868746,0.7805182583499373,0.9867107920479357,0.0002825006651324096
13,0.03663314819892223,0.5361571800752544,0.028170583539413267,0.0018133566003222124,0.9588267976826232,0.832742924935377,0.9950427209440906,0.05684050247726733,0.823737067709628,0.0677599223216244,0.002539846641236197,0.9298795587138126,0.7593660600352705,0.9865456139832213,0.00027728319037538567
