epoch,train_loss_total,train_loss_boundary,train_loss_interior,train_loss_dice_aux,train_dice,train_dice_boundary,train_dice_interior,val_loss_total,val_loss_boundary,val_loss_interior,val_loss_dice_aux,val_dice,val_dice_boundary,val_dice_interior,lr
1,0.25007272672475345,0.9266057152189913,0.49819208541350596,0.02294759767510527,0.5679677885740329,0.5233649536710624,0.7032353332817654,0.1113578327522989,0.959797599728693,0.22823443616691388,0.00931770894513057,0.8432069454799619,0.6617532649583984,0.9521031641123587,0.00011999999999999999
2,0.09131360703305424,0.7950414117730658,0.15183604898839026,0.006270789709469473,0.8618059025161031,0.697645012326339,0.963205203311354,0.07432315073776663,0.7773593147203588,0.13640253208250852,0.005354582115582991,0.8908798380901939,0.7066787031658909,0.9676437691638344,0.00017999999999999998
3,0.0677881948307852,0.7308325526499073,0.10101983295760723,0.004348139107129704,0.8970193653591918,0.7249615025502083,0.9761550981029811,0.06543139780038282,0.5350241339520404,0.059419611746674046,0.0028166922213705746,0.8980182916448828,0.824392300948762,0.9875078368605229,0.00023999999999999998
4,0.05636504890472723,0.676543177063445,0.07479675819879282,0.0034381250448078885,0.9177504207856252,0.7559719774544285,0.9831890021924673,0.059767224580833785,0.7155278342073423,0.09449942439402405,0.0038410338375047502,0.9228036100404304,0.7530393276298255,0.9779678896853798,0.0003
5,0.05105124245516745,0.6434378485553759,0.0622331961510559,0.0030002787356694567,0.9273763489157714,0.7756182144138771,0.986608808425518,0.05799290756776668,0.8207635514176729,0.07847308155083865,0.0032769098414287888,0.9261076262122706,0.7133038817790517,0.9825727876863981,0.0003
6,0.04622216141328797,0.6124152695530685,0.0503021450791659,0.002587779008144942,0.9377505878683439,0.792433600664686,0.9896439858858331,0.05855654425134784,0.8503444818289656,0.07940813471775568,0.0032928755482364643,0.9206751924857759,0.7117887411201209,0.9823675051070097,0.00029963582551384367
7,0.04413535783114375,0.597425487288648,0.045207023778794916,0.0024250920943637232,0.9417471455177827,0.8003561561036493,0.9908962746841268,0.056566409472572174,0.8053891598001907,0.08239090635457583,0.0031847818831202425,0.9308590000135857,0.7392760149219579,0.9825837298443443,0.00029854507627686476
8,0.04248772986523961,0.5838844995965644,0.04107844124974964,0.00228925535822139,0.9435311393511596,0.8074268633022323,0.9918461877969539,0.05852771919678178,0.920297780449976,0.08510122161456629,0.003330428150723476,0.9267961884799757,0.7054234392810286,0.9812874532582467,0.0002967330663097039
9,0.041080648368815934,0.5732261321657746,0.03804235519483606,0.002175645559385573,0.9461783797757354,0.8128004108755845,0.992444268737755,0.057112531769171096,0.7966748864242905,0.0692231261310282,0.002816432443643479,0.9251149600012261,0.7510424078556529,0.9851837126832259,0.0002942086235427786
10,0.03927024864315896,0.5577225074023806,0.033758633527776485,0.002025634746100004,0.9504064039684199,0.8204976512716303,0.9935987783737007,0.056251752206630874,0.657683555428919,0.06603200741831147,0.002550729588205158,0.9288375963244522,0.8045698467053866,0.9861674120551661,0.00029098404680749326
11,0.03877356053310765,0.5538348482370195,0.03299828347135064,0.0019907976109046397,0.9505053858950381,0.8216941738365804,0.9937179651803978,0.05751684406086018,0.8649103257216906,0.07698450454412714,0.0028989668062422425,0.928025600157286,0.7362431245937682,0.9840569255644815,0.00028707504591756876
12,0.036492691467236084,0.5337874385675767,0.028931567989797107,0.0018292398833029838,0.9560685066567547,0.8319447613346185,0.9947272040229219,0.05815106025782593,0.7243122457804387,0.06155586643798048,0.0023083737806269995,0.9275949524160017,0.7938710890318218,0.9879645966646964,0.0002825006651324096
13,0.036904992636894576,0.5374870686104212,0.02954334850396673,0.0018544825247838786,0.9541993108795359,0.8296888175590766,0.9944900047167987,0.056524746904247684,0.7960590032631891,0.07024748583340593,0.002534198782022781,0.9303801153835497,0.7643073797225952,0.9863173951182449,0.00027728319037538567
14,0.035405235570251894,0.5229510991237687,0.026951082776904153,0.0017533005405749695,0.9567907640016434,0.8364366667363693,0.9951168480681936,0.057797580924734734,0.8276642363583833,0.06644408806562097,0.002412032319657635,0.9326968590418497,0.7684491224456251,0.9870616061645642,0.0002714480406590546
15,0.03371940211584619,0.5079284429139733,0.023606581533970432,0.0016169309670511025,0.9618036232107727,0.8440797146988352,0.9959494079354161,0.059517153424390574,0.9072888842538783,0.08519151650793981,0.0028585400733598426,0.9342012896872404,0.7493322622357753,0.9830798004802904,0.00026502364424628715
16,0.03313887077964438,0.50234757766253,0.022548119435635523,0.0015722241545435933,0.9629131169289966,0.8466358368599242,0.9961751605959092,0.05928277201427702,0.9514038649698099,0.08448632914376886,0.002765872974761582,0.934359119649519,0.7407889554375097,0.9840239150482312,0.00025804130015062834
17,0.032629412682278064,0.49768206743949595,0.021767793134191197,0.0015394252814639677,0.9636197711277664,0.8484942960483752,0.9963612043410653,0.06060751217106978,0.8367279156258232,0.070575328515189,0.0023445630649803206,0.9326149999049672,0.7813828765300282,0.986696904165703,0.0002505350256506493
18,0.03222326272649672,0.4939766447327022,0.0210838114640404,0.0015114659262060771,0.9639910571704681,0.8500199414156919,0.9964912598061945,0.060990991070866585,0.9850049465894699,0.08795605586809024,0.002852697138319184,0.9342253532326013,0.7366423468317902,0.9831249410646004,0.00024254139056118588
19,0.031743504647122785,0.48862923762683386,0.020332284666834413,0.0014779100586662344,0.9651625720526119,0.8523985043042657,0.9966463974257326,0.06121536592642466,0.8897067527368403,0.07748659146876123,0.0024735732231260556,0.9334468935665331,0.7689634498796964,0.9857049479819181,0.0002340993390688766
20,0.03141156828576769,0.4854933904411233,0.0198265408730817,0.001452812697806459,0.9660169757680301,0.8535198975174867,0.9967338212957433,0.06250868224653236,1.0061473663438831,0.08881225362174998,0.002711246914961457,0.9340606321368301,0.7438224893912935,0.9837563226097509,0.00022524999999999997
21,0.03204681255442091,0.49179999529175294,0.020664581161793306,0.0014940269445760323,0.9634476368356134,0.8501194477446132,0.9965076192518,0.06085023332975412,0.8879147846447794,0.0700086866701512,0.0024020318488239133,0.9263081644710741,0.7653800087016925,0.9864073082020408,0.00021603648644496706
