epoch,train_loss_total,train_loss_boundary,train_loss_interior,train_loss_dice_aux,train_dice,train_dice_boundary,train_dice_interior,val_loss_total,val_loss_boundary,val_loss_interior,val_loss_dice_aux,val_dice,val_dice_boundary,val_dice_interior,lr
1,0.2882468586058076,0.9536017681921927,0.5874255358965449,0.027337091011652503,0.4906824685753488,0.454469698191877,0.6194516763714861,0.13065831833764127,0.6800803746047773,0.20418277252138706,0.009084038081039724,0.8072283989504764,0.8229274221679621,0.972095807393392,0.00011999999999999999
2,0.10549568090861881,0.8301288461531133,0.18230238897914797,0.007458200169982718,0.8384421898522386,0.693720963644697,0.9572280512652388,0.08332912094498936,0.7641826989619356,0.1224640893112672,0.005176148446799631,0.8821800152460734,0.692603901290057,0.9715097849829155,0.00017999999999999998
3,0.0717147774512974,0.7418768460423525,0.10958400646235728,0.004666102885904631,0.8911355250398397,0.7175572232508043,0.9736421302583061,0.06602856971062067,0.6356079709111598,0.09815334839125474,0.0038731976038482237,0.9064606375861586,0.784244054765032,0.9780981467481245,0.00023999999999999998
4,0.06232241484490233,0.7041998998545274,0.08823935457396045,0.0039045309304689274,0.9051491097948897,0.7406679013258894,0.9795667072295194,0.06016701100426808,0.5868304777040816,0.0723825119795245,0.0031324027763810335,0.9112255144537541,0.8022955405084711,0.9845438871467322,0.0003
5,0.05296506400907016,0.6543472161883152,0.06586994247411046,0.003146289282841293,0.9245345684927453,0.7685406573605584,0.9856563312988394,0.05871383371975338,0.7039707586692091,0.06758084314009338,0.00302256599452608,0.9126119665932237,0.7550940409041288,0.9855475373435438,0.0003
6,0.04926929779158198,0.6318562718082374,0.05746492920128655,0.0028466134689466853,0.9307318989846626,0.7817506743354304,0.9878559704447836,0.05562473307445384,0.8110448454032865,0.08467420411557612,0.0034327921825216003,0.9302636635930914,0.7165605750000268,0.9816877287730836,0.00029963582551384367
7,0.044361076975022826,0.5954364376146324,0.04566816319979979,0.002437667403334037,0.9416726401027581,0.8012924960427446,0.9909150931636097,0.05693146406689234,0.8505147609271502,0.08920420749570455,0.003452851275174078,0.9254225816643029,0.7215077699276439,0.9809350883751585,0.00029854507627686476
8,0.04262938031604584,0.5842997696006275,0.04129744430903945,0.002282953844324706,0.9446007685206282,0.807231709035206,0.9919432758336987,0.05598229862618865,0.7586469643732958,0.07078523219465033,0.002841362244604776,0.927033381503925,0.7624785821688803,0.9852861887530276,0.0002967330663097039
9,0.041364026598439775,0.5742688293366972,0.03846319112000954,0.0021861641481241015,0.9469062174646329,0.8124535970138034,0.9925208667637576,0.056573395633645225,0.8081219666229006,0.07034406909849822,0.0027699364689301306,0.9248206421994326,0.7430165838776973,0.985744623761428,0.0002942086235427786
10,0.04014919742304928,0.5643122312918335,0.03573292062782625,0.002084969089467867,0.9491786662318834,0.817764038120065,0.9932406296431425,0.06065131465724686,0.990649837804468,0.08196355241530559,0.0031413931518041514,0.917090472422148,0.6890444500665915,0.9828630424382394,0.00029098404680749326
11,0.03775710908781226,0.5442637148837209,0.03088457306206345,0.0019086895699873864,0.9550554392707514,0.8278648737173668,0.9943585088309901,0.056610479101277235,0.7481018910021112,0.06862122742785957,0.0025212233431694472,0.9313941064633822,0.7818259037377542,0.9862493726245144,0.00028707504591756876
12,0.03682829470375542,0.5379960370466675,0.028915130425888905,0.0018276683678369132,0.9569743311784377,0.8312744771391449,0.9948531064551109,0.05831632351404742,0.8738742215199429,0.07577322806607474,0.0027609866994776225,0.9343374507469043,0.7457755919088397,0.9847203053926167,0.0002825006651324096
13,0.03605633083116226,0.5317952552028963,0.027374713725149335,0.001762536859195809,0.9583552383760334,0.834700588322065,0.9952511754827519,0.057567771001343145,0.7545078271967277,0.07295579950962412,0.0026155249675196644,0.9333981641551905,0.7831810555960003,0.9853223614525377,0.00027728319037538567
14,0.03644800563129943,0.5349423924449898,0.028200500730839864,0.00179500635311787,0.9570167956366453,0.8320265652289685,0.9949508455709719,0.05847410740036713,0.754422898878131,0.06960792994339085,0.002521221706717226,0.9238170955264777,0.7841935063663282,0.9861151314618295,0.0002714480406590546
15,0.036702812162355686,0.5360372134041833,0.028632879589552847,0.0018171903498032894,0.955351242251235,0.8306944398116876,0.9948923405904182,0.05815624122164751,0.9186357270207322,0.0818129500390537,0.0029184054598628884,0.9328019273908514,0.7293045986116978,0.9835502881752817,0.00026502364424628715
16,0.03532129880707437,0.5226795865930098,0.026423499647298343,0.0017288630433884222,0.957900101041225,0.8368552759082369,0.9953658402440089,0.05834421904332805,0.8128976342186593,0.07081563634340439,0.002472658856851539,0.9316011750907228,0.7760801362363916,0.9864279836939093,0.00025804130015062834
17,0.03378121815547792,0.5094566828095415,0.02348918863757334,0.0016074913168426929,0.9624577244636315,0.8440551357288247,0.9960665216384303,0.059751244131148906,0.8386085294840628,0.07287596883415653,0.002441863549807877,0.9339153128757811,0.7727392127639369,0.9863472016234147,0.0002505350256506493
18,0.03483984282954965,0.5200849021405396,0.025363852738849006,0.0016779127449980356,0.959094726423146,0.8381360301796058,0.9955933802051999,0.05991146223325478,0.8090564811177421,0.0697617188929335,0.0024208893025244927,0.9268433932672467,0.776291141907374,0.9864244910708645,0.00024254139056118588
19,0.03423237242545214,0.5135205129150368,0.024481514709488773,0.0016475178314758017,0.9600838594597804,0.8409470045424361,0.9957128607373589,0.0607373194540279,0.9817586342493693,0.08611248805302016,0.0028593145073963363,0.9313734487483376,0.7341073720078719,0.9832769381372553,0.0002340993390688766
