epoch,split,enc_id,orig_ids,label_name,dice,macro_included
1,train,0,0,Background,0.9862655059791308,0
1,train,1,1,Necrotic-Core,0.006898750427082502,1
1,train,2,2,Edema,0.3383836023556501,1
1,train,3,4,Enhancing-Tumor,0.026214676749886923,1
1,eval,0,0,Background,0.99409241172476,0
1,eval,1,1,Necrotic-Core,0.0,1
1,eval,2,2,Edema,0.4757660644960941,1
1,eval,3,4,Enhancing-Tumor,0.08691410494345442,1
2,train,0,0,Background,0.9941550939898331,0
2,train,1,1,Necrotic-Core,0.2668437334707191,1
2,train,2,2,Edema,0.3995995156011423,1
2,train,3,4,Enhancing-Tumor,0.3103701641946449,1
2,eval,0,0,Background,0.9949074012323013,0
2,eval,1,1,Necrotic-Core,0.319810046610555,1
2,eval,2,2,Edema,0.49452232331705304,1
2,eval,3,4,Enhancing-Tumor,0.38169409889644135,1
3,train,0,0,Background,0.9946032282055056,0
3,train,1,1,Necrotic-Core,0.4116636708879932,1
3,train,2,2,Edema,0.5161847077890713,1
3,train,3,4,Enhancing-Tumor,0.41029827985094697,1
3,eval,0,0,Background,0.9955661874853612,0
3,eval,1,1,Necrotic-Core,0.28263703690128444,1
3,eval,2,2,Edema,0.5520432309866243,1
3,eval,3,4,Enhancing-Tumor,0.43838878949520643,1
4,train,0,0,Background,0.9950203027975241,0
4,train,1,1,Necrotic-Core,0.43800195415921206,1
4,train,2,2,Edema,0.5553165017475904,1
4,train,3,4,Enhancing-Tumor,0.45270855326924103,1
4,eval,0,0,Background,0.9956499986179828,0
4,eval,1,1,Necrotic-Core,0.38127995000104536,1
4,eval,2,2,Edema,0.4979773822346909,1
4,eval,3,4,Enhancing-Tumor,0.4528568835049221,1
5,train,0,0,Background,0.9952432532107444,0
5,train,1,1,Necrotic-Core,0.4661093048148294,1
5,train,2,2,Edema,0.5774272551284885,1
5,train,3,4,Enhancing-Tumor,0.47842770811539487,1
5,eval,0,0,Background,0.9956251016612705,0
5,eval,1,1,Necrotic-Core,0.3387351017152996,1
5,eval,2,2,Edema,0.5937494148268102,1
5,eval,3,4,Enhancing-Tumor,0.47689692594703587,1
6,train,0,0,Background,0.9954905159366058,0
6,train,1,1,Necrotic-Core,0.49144372046130796,1
6,train,2,2,Edema,0.6051879280057375,1
6,train,3,4,Enhancing-Tumor,0.5057656720041617,1
6,eval,0,0,Background,0.9957730482130037,0
6,eval,1,1,Necrotic-Core,0.35683481983563553,1
6,eval,2,2,Edema,0.6095403715113735,1
6,eval,3,4,Enhancing-Tumor,0.4824261493814294,1
7,train,0,0,Background,0.9956621553193854,0
7,train,1,1,Necrotic-Core,0.5155325049351733,1
7,train,2,2,Edema,0.6219279664387398,1
7,train,3,4,Enhancing-Tumor,0.5286167482211683,1
7,eval,0,0,Background,0.9955712852822222,0
7,eval,1,1,Necrotic-Core,0.3673546583221533,1
7,eval,2,2,Edema,0.546611682982628,1
7,eval,3,4,Enhancing-Tumor,0.44115765967552345,1
8,train,0,0,Background,0.9958357543145165,0
8,train,1,1,Necrotic-Core,0.541711506744653,1
8,train,2,2,Edema,0.6413611577950504,1
8,train,3,4,Enhancing-Tumor,0.5509392357446495,1
