epoch,train_loss,train_macro_dice,train_dice_min,train_dice_mean,train_dice_max,train_num_valid_classes,eval_loss,eval_macro_dice,eval_dice_min,eval_dice_mean,eval_dice_max,eval_num_valid_classes,lr,train_num_excluded_classes,eval_num_excluded_classes,eval_ran,best_updated,best_eval_macro_dice,train_time_s,eval_time_s,epoch_time_s,train_pc_macro_dice,eval_pc_macro_dice,train_num_present_classes,eval_num_present_classes,primary_metric_name,train_primary_metric,eval_primary_metric
1,0.720260950756073,0.08529507519308845,0.023713036706481998,0.08529507519308845,0.19577176052511439,3,0.1593814747538536,0.2183965672487595,0.06835163720069212,0.2183965672487595,0.3025928570032956,3,0.00011999999999999999,1,1,1,1,0.2183965672487595,441.898690902,47.08088971899997,489.05693070199993,0.08529507519308845,0.2183965672487595,3,3,pc_macro_dice,0.08529507519308845,0.2183965672487595
2,0.14037067140340806,0.3395532115221532,0.31324142622874696,0.3395532115221532,0.3606664608570616,3,0.13386274738960965,0.3820506380263159,0.35305907285750515,0.3820506380263159,0.4341899364398887,3,0.00017999999999999998,1,1,1,1,0.3820506380263159,327.59286247,46.13737919000005,373.81172059899995,0.3395532115221532,0.3820506380263159,3,3,pc_macro_dice,0.3395532115221532,0.3820506380263159
3,0.1218025720357895,0.44643945791842593,0.4013013215697812,0.44643945791842593,0.5216032581893965,3,0.12228847855025796,0.4257345113104166,0.2788499648451458,0.4257345113104166,0.5556303764063628,3,0.00023999999999999998,1,1,1,1,0.4257345113104166,325.4909136240003,44.521362987999964,370.09443951699996,0.44643945791842593,0.4257345113104166,3,3,pc_macro_dice,0.44643945791842593,0.4257345113104166
4,0.111816075527668,0.48546524716884815,0.4426233133328141,0.48546524716884815,0.5596910988596616,3,0.12963626054441854,0.47069949168327857,0.40675912916728363,0.47069949168327857,0.5445747020543886,3,0.0003,1,1,1,1,0.47069949168327857,324.29442841599985,43.31985529299982,367.69508417,0.48546524716884815,0.47069949168327857,3,3,pc_macro_dice,0.48546524716884815,0.47069949168327857
5,0.10619649004936219,0.5069755608511031,0.46440542268166446,0.5069755608511031,0.5799064068671766,3,0.12061256889230126,0.421570758915534,0.34437833879241203,0.421570758915534,0.478809061257089,3,0.0003,1,1,1,0,0.47069949168327857,324.48048167700017,46.93358283099997,371.456669402,0.5069755608511031,0.421570758915534,3,3,pc_macro_dice,0.5069755608511031,0.421570758915534
6,0.09932429847717285,0.5336152263344416,0.49333638091905646,0.5336152263344416,0.6039545304585806,3,0.1247669504896091,0.46486074943535494,0.3147672726318042,0.46486074943535494,0.6085991699171092,3,0.0002997561810369572,1,1,1,0,0.47069949168327857,327.15471628800015,43.90741423400004,371.10384746499994,0.5336152263344416,0.46486074943535494,3,3,pc_macro_dice,0.5336152263344416,0.46486074943535494
7,0.09432394567728043,0.5568102291840036,0.5215198853235163,0.5568102291840036,0.6229158277152025,3,0.11421429795349479,0.47452803278698097,0.37293281383078963,0.47452803278698097,0.5996975770700034,3,0.0002990255194346082,1,1,1,1,0.47452803278698097,326.5796460390002,45.92531183400024,373.0929378730002,0.5568102291840036,0.47452803278698097,3,3,pc_macro_dice,0.5568102291840036,0.47452803278698097
8,0.08962685562968255,0.5774817297924152,0.5452281229470699,0.5774817297924152,0.640218648357835,3,0.11745819565691766,0.49070001007765296,0.3737899743581558,0.49070001007765296,0.6068575866912901,3,0.00029781039845923004,1,1,1,1,0.49070001007765296,325.817603684,43.92775880099998,369.8242725670002,0.5774817297924152,0.49070001007765296,3,3,pc_macro_dice,0.5774817297924152,0.49070001007765296
9,0.08535572940707206,0.5971012491367151,0.5668291465480817,0.5971012491367151,0.6568313127740047,3,0.11013796631317989,0.5130351434907753,0.4278287226591983,0.5130351434907753,0.6183961714708458,3,0.00029611478158287887,1,1,1,1,0.5130351434907753,324.12665825800013,44.95253365499957,369.1564446939997,0.5971012491367151,0.5130351434907753,3,3,pc_macro_dice,0.5971012491367151,0.5130351434907753
10,0.0817315634727478,0.6125774363053292,0.5825198631955437,0.6125774363053292,0.6696028309856185,3,0.1171121793994858,0.48264050555595644,0.4388045013338594,0.48264050555595644,0.5117966201932517,3,0.0002939441995553673,1,1,1,0,0.5130351434907753,336.08215625199955,49.302432910999414,385.4266987689998,0.6125774363053292,0.48264050555595644,3,3,pc_macro_dice,0.6125774363053292,0.48264050555595644
11,0.07801922894120217,0.6311165918643211,0.6015768698024578,0.6311165918643211,0.6827880454506801,3,0.11229174076371891,0.4878329264614987,0.36940968096892424,0.4878329264614987,0.6047122141198717,3,0.0002913057323641089,1,1,1,0,0.5130351434907753,330.5117342450003,46.460336718999315,377.014217119,0.6311165918643211,0.4878329264614987,3,3,pc_macro_dice,0.6311165918643211,0.4878329264614987
12,0.07444855864644051,0.6497369033154692,0.6193718979528365,0.6497369033154692,0.6947633841330595,3,0.11249776939108114,0.5124477894163879,0.46948521321303616,0.5124477894163879,0.5951975021816919,3,0.00028820798614067006,1,1,1,0,0.5130351434907753,328.341108265,46.572129379000216,374.9531545339996,0.6497369033154692,0.5124477894163879,3,3,pc_macro_dice,0.6497369033154692,0.5124477894163879
13,0.07174558198451995,0.6643474107179617,0.6338401904927857,0.6643474107179617,0.7015560237156268,3,0.116845097701261,0.5035653840210866,0.3949934272711774,0.5035653840210866,0.6156316954942667,3,0.000284661065089358,1,1,1,0,0.5130351434907753,326.59645167300005,46.699129816000095,373.33641332800016,0.6643474107179617,0.5035653840210866,3,3,pc_macro_dice,0.6643474107179617,0.5035653840210866
14,0.06842928382754326,0.6804396043437541,0.6518749651833048,0.6804396043437541,0.7130054514849528,3,0.11839050147089229,0.5454202389521555,0.4952620406186539,0.5454202389521555,0.6230564203537232,3,0.00028067653852940666,1,1,1,1,0.5454202389521555,336.15962998299983,45.86724194399994,382.10783487200024,0.6804396043437541,0.5454202389521555,3,3,pc_macro_dice,0.6804396043437541,0.5454202389521555
15,0.0659082420885563,0.6934567616215035,0.6657277536683609,0.6934567616215035,0.7210096730376915,3,0.11921378901335085,0.5178173285992408,0.46903138920313225,0.5178173285992408,0.5649754402974753,3,0.00027626740315826157,1,1,1,0,0.5454202389521555,332.7151620019995,48.21382517700022,380.9724347700003,0.6934567616215035,0.5178173285992408,3,3,pc_macro_dice,0.6934567616215035,0.5178173285992408
16,0.06369234341979027,0.7042508226775015,0.6762472604967191,0.7042508226775015,0.7273656805693838,3,0.12113170624728416,0.5343858423012642,0.47685933594619934,0.5343858423012642,0.6242790151673164,3,0.0002714480406590546,1,1,1,0,0.5454202389521555,335.2590923349999,47.02508814200064,382.32887172999926,0.7042508226775015,0.5343858423012642,3,3,pc_macro_dice,0.7042508226775015,0.5343858423012642
17,0.06136139253377915,0.7148234132277796,0.6890989033994845,0.7148234132277796,0.7352105388604668,3,0.12141770665432997,0.5331348112754308,0.49099813468879705,0.5331348112754308,0.6088146112626664,3,0.00026623417079054285,1,1,1,0,0.5454202389521555,335.70390009899984,47.4520670539996,383.19844559899957,0.7148234132277796,0.5331348112754308,3,3,pc_macro_dice,0.7148234132277796,0.5331348112754308
18,0.05944130448102951,0.722932835361415,0.6979946213386482,0.722932835361415,0.7410455299607963,3,0.12308475056034364,0.5390933639180814,0.49505510545105375,0.5390933639180814,0.6200377827467033,3,0.0002606428001125225,1,1,1,0,0.5454202389521555,333.5033991370001,47.79644498400012,381.34336237499974,0.722932835361415,0.5390933639180814,3,3,pc_macro_dice,0.722932835361415,0.5390933639180814
19,0.057565060937404634,0.7317076342939599,0.7080175687791954,0.7317076342939599,0.7467199676213666,3,0.1291319317641152,0.5325325179300677,0.46995073297485396,0.5325325179300677,0.6228099097052225,3,0.00025469216651396635,1,1,1,0,0.5454202389521555,333.49595290900106,47.29853808000007,380.8387145409997,0.7317076342939599,0.5325325179300677,3,3,pc_macro_dice,0.7317076342939599,0.5325325179300677
20,0.05604904409050941,0.7382155567614581,0.7146644981300924,0.7382155567614581,0.7522027294657935,3,0.13043959150506054,0.5287949954078563,0.45862727228611483,0.5287949954078563,0.6198361286793296,3,0.0002484016797248201,1,1,1,0,0.5454202389521555,332.12510928699885,47.85640896699988,380.0251962660004,0.7382155567614581,0.5287949954078563,3,3,pc_macro_dice,0.7382155567614581,0.5287949954078563
21,0.05462517305910587,0.7445618141327164,0.7219952571093261,0.7445618141327164,0.7567330688679911,3,0.1435234291823047,0.5194875532585084,0.414464906858733,0.5194875532585084,0.6371415350762611,3,0.000241791858005498,1,1,1,0,0.5454202389521555,335.3752370159982,46.41327243399974,381.8314905010011,0.7445618141327164,0.5194875532585084,3,3,pc_macro_dice,0.7445618141327164,0.5194875532585084
