epoch,train_loss,train_recon_total,train_recon_masked,train_recon_unmasked,train_ssim,train_loss_contrast,train_embed_var_mean,train_embed_var_min,val_loss,val_recon_total,val_recon_masked,val_recon_unmasked,val_ssim
1,1.153969407081604,0.04329594597220421,0.0,0.04329594597220421,0.7007530331611633,0.0,0.0,0.0,1.1299705505371094,0.022922787815332413,0.0,0.022922787815332413,0.7974959015846252
2,1.1315135955810547,0.02133234776556492,0.0,0.02133234590291977,0.8221753239631653,0.0,0.0,0.0,1.1223305463790894,0.01731824316084385,0.0,0.01731824316084385,0.8584939241409302
3,1.126327395439148,0.017585178837180138,0.0,0.01758517697453499,0.868361234664917,0.0,0.0,0.0,1.1194719076156616,0.015263615176081657,0.0,0.015263615176081657,0.8856614232063293
4,1.1240668296813965,0.015729885548353195,0.0,0.015729885548353195,0.8894898891448975,0.0,0.0,0.0,1.119519829750061,0.016494113951921463,0.0,0.016494113951921463,0.8839763402938843
5,1.1229610443115234,0.01483116764575243,0.0,0.01483116764575243,0.9012108445167542,0.0,0.0,0.0,1.1182861328125,0.014144177548587322,0.0,0.014144177548587322,0.8990030884742737
6,1.1219165325164795,0.013865533284842968,0.0,0.013865532353520393,0.9109504818916321,0.0,0.0,0.0,1.1167175769805908,0.012845706194639206,0.0,0.012845706194639206,0.9114050269126892
7,1.1215614080429077,0.013520695269107819,0.0,0.013520695269107819,0.9160962700843811,0.0,0.0,0.0,1.116326928138733,0.012175776064395905,0.0,0.012175776064395905,0.9174739122390747
8,1.1208587884902954,0.012821619398891926,0.0,0.012821619398891926,0.923004686832428,0.0,0.0,0.0,1.1162583827972412,0.01228564977645874,0.0,0.01228564977645874,0.9201049208641052
9,1.1201684474945068,0.012068876065313816,0.0,0.012068876065313816,0.930660605430603,0.0,0.0,0.0,1.1156636476516724,0.011861949227750301,0.0,0.011861949227750301,0.9343211650848389
10,1.1196935176849365,0.011639373376965523,0.0,0.011639373376965523,0.9363173842430115,0.0,0.0,0.0,1.1154301166534424,0.011548664420843124,0.0,0.011548664420843124,0.9311161041259766
11,1.119484782218933,0.011257639154791832,0.0,0.011257639154791832,0.9405310750007629,0.0,0.0,0.0,1.1145743131637573,0.01038364041596651,0.0,0.01038364041596651,0.9401761293411255
