epoch,split,wt_dice,tc_dice,et_dice,wt_iou,tc_iou,et_iou,wt_hd95,tc_hd95,et_hd95
1,train,0.08432654556157373,0.04560870765876876,0.041736357886540315,0.04401926923724785,0.023336528277370983,0.02131294121433837,49.139644231063,15.461057578871468,3.478509359603937
1,eval,0.4587338117220187,0.3531379678409876,0.2199000474017604,0.2976343834769714,0.2144308150562126,0.12353241573923619,25.543983500240593,14.95127626789815,14.108548068496036
2,train,0.5782299462656909,0.4188678565563299,0.2635555528422594,0.4066972326129374,0.26491641340238975,0.1517788566594539,27.027002920291192,19.936473940927154,19.657056667180157
2,eval,0.6124107797292253,0.46219962744509074,0.27783314692819877,0.4413487585394467,0.30055892539367124,0.1613276590666185,22.159663746135113,14.412322679396159,14.011410969624102
3,train,0.6580912137992898,0.48403287015998264,0.3011339264601273,0.49041426702519453,0.3192898187779728,0.17725583620176968,23.258844196684755,15.635875831212589,15.47852572489003
3,eval,0.6539993169596097,0.4656852596092991,0.27582162530256765,0.48588334701460517,0.30351351476341554,0.159972790141838,23.070988809556237,12.123756656813297,11.696670071308104
4,train,0.6874042722058179,0.5211485922449715,0.32610796045850743,0.5236983921629863,0.3524009170306714,0.1948201871775637,21.783766573695473,13.293948169630557,13.198212477967997
4,eval,0.6807783212475081,0.5071523874374432,0.2772393322119311,0.5160454320999932,0.3397214713475594,0.16092736350191422,21.0372425580689,12.82165378399181,12.500527878917977
5,train,0.6983109474694008,0.5318341284941879,0.3353088939376462,0.5364652534426884,0.3622438981970863,0.20142409166273673,20.765944728768023,14.402823451612083,14.293821435233482
5,eval,0.6883147537524339,0.48581391500123694,0.27942550024806645,0.5247560386316353,0.32084161901516467,0.16240244191016026,20.57946918166899,16.127065797761592,15.877141017522561
6,train,0.7294282249154499,0.5683028659392979,0.36631176823616074,0.5740944661445121,0.39694349623193603,0.22422379075392246,18.7798000185812,13.73768151792458,13.784026805460543
6,eval,0.6959031642133462,0.4877442889222098,0.3041013075704839,0.5336284431620182,0.32252765544167966,0.17931572736507834,21.31026989541947,16.563659979092062,16.598748551820226
7,train,0.7435128496904266,0.5940295217310945,0.3923616236633932,0.5917393182311812,0.4225049749710894,0.2440608717972285,17.713469644377632,12.695866319025612,12.793877506865115
7,eval,0.7104601839896659,0.504039386708966,0.3007640304706691,0.5509408667874528,0.33693359452833865,0.17699956678411022,18.13803948536063,12.899932603909301,12.47794359118905
8,train,0.7571218235385216,0.6274981744916296,0.4253572067021515,0.6091681693970011,0.45719296166269663,0.27012933251439575,16.986483006790838,11.667267083090813,11.842053784604085
8,eval,0.7165595859828217,0.5115873643404262,0.3267665308898081,0.5583115337158385,0.3437133978063293,0.19529045821894728,19.323039932782667,13.994936605751178,13.882615566057128
9,train,0.7693352527625442,0.6637091336704117,0.46262412366712413,0.6251379626250898,0.496680139327325,0.300918032336131,16.313332082967246,10.540522118212257,10.81245930755759
9,eval,0.7182097123248384,0.5246745752427571,0.33595134911266883,0.5603176426211548,0.35563311418502097,0.20188793695035742,17.33988457951015,12.47013588182484,12.197909592031756
10,train,0.7797589094767367,0.6968374112562162,0.4978479916923355,0.639020366985315,0.5347279129060558,0.3314231775073247,15.703507893570418,9.576498756640177,9.89794834968187
10,eval,0.726251271662992,0.5160276283172655,0.33082448935606174,0.570168397821427,0.34773398626830326,0.19819634738616285,17.6412901071921,12.688347783726865,12.466406578250417
11,train,0.7884815893442295,0.7249436901695652,0.5320320908709084,0.6508209717732976,0.5685581762784836,0.36242760319368944,15.100284782361669,8.694304687024685,9.066065829329414
11,eval,0.7231158131158497,0.5312092387686574,0.33875672137890916,0.5663127639479937,0.36166433830460976,0.20391758735065763,20.158502237875062,13.00021018623287,12.663470806507556
12,train,0.7978605938646012,0.7530512084329581,0.5665883465637542,0.6637005573501156,0.6039151034314711,0.39527259681857646,14.348934910227053,7.7168568995620985,8.163343964095134
12,eval,0.7267389302873547,0.5308086198518057,0.3431858549244762,0.5707697718672637,0.3612930398477183,0.20713600010267444,19.286206151202453,13.041965167075903,12.726937430983876
13,train,0.8062552059696996,0.7764849713511341,0.5980167763936526,0.6753999766127856,0.6346346004499924,0.4265505937049396,13.696805431566554,6.991332641755492,7.393570235346982
13,eval,0.7348591165531334,0.5334947924175889,0.35088423127026264,0.5808516080446435,0.36378649708109473,0.21277113343021264,17.899729468858734,12.294608196777931,12.069032701964566
14,train,0.8149279711576305,0.796498345797882,0.6252840599486948,0.687661130567471,0.6618174084072482,0.4548460098057485,13.034170956830446,6.304158060032764,6.742692406363021
14,eval,0.7412026135895383,0.5525658306411517,0.35572927765891743,0.5888180429919093,0.3817554140551449,0.2163447130849819,17.57572722082671,11.153205632240795,10.786570433482373
15,train,0.8224461656533527,0.8115040908821193,0.6460483732594531,0.6984361492990067,0.6827992293927453,0.47715764765889457,12.360175743544499,5.681689290264197,6.1624560272842945
15,eval,0.7415735785139431,0.5297861430466744,0.33724332901893816,0.58928640232953,0.36034631325304767,0.20282181686870482,17.954983422402606,11.23342635114052,10.726030789942389
16,train,0.8290678830185345,0.8235963490500313,0.6638444444619457,0.7080409453246365,0.7000967298809055,0.4968317062414363,11.744354466194563,5.354036393883428,5.805681095159383
16,eval,0.7421791599921865,0.537871039250589,0.34639974080272645,0.5900515688606147,0.36786839854051206,0.2094821519747967,17.818529409209624,11.501228712523474,11.018903899071471
17,train,0.8357854088035526,0.8366101881828064,0.682678282060743,0.7178963527201866,0.7191142467338927,0.5182320102705708,11.29063735168077,4.8952382865366975,5.363677335346282
17,eval,0.7420580920928429,0.5393484043392065,0.3483219955795583,0.5898985377849506,0.3692519187610973,0.21088977067402506,18.164053820394443,10.750230551606867,10.221190712884638
18,train,0.8416371665802108,0.844654691172383,0.6953410868310302,0.7265747331477119,0.7310841916426645,0.5329677203845345,10.752291826946848,4.639023654572589,5.114416782744286
18,eval,0.7420470467040533,0.5570440766344886,0.3613836237400364,0.5898845777656669,0.3860437228985167,0.22054193341145,17.974795857652254,11.33586740706723,10.944030247776695
19,train,0.8463812331049275,0.8520408165468086,0.7070999905984486,0.7336749863934124,0.7422222225565313,0.5469100359321262,10.398382312759956,4.333703700373516,4.789534615852818
19,eval,0.7457543229136963,0.528588935793648,0.33372381482208474,0.5945839292395515,0.3592394733546181,0.20028121255687972,17.30929711487446,10.262688020866902,9.856163383337554
20,train,0.8518009459426444,0.8597680691098057,0.7187209642927792,0.7418582543964497,0.7540291109358542,0.5609402357044503,9.84258662726905,4.065041857242348,4.555317329836957
20,eval,0.7419384247400755,0.5500822612479592,0.3510227784366413,0.5897473059589995,0.3793886001570136,0.21287303053455428,18.25483948174001,11.221025202469821,10.697206325509063
21,train,0.855700608981721,0.8656538769814235,0.7278145799864748,0.7477943409724772,0.7631302822086227,0.5720978786085578,9.503511730961067,3.8784448397803506,4.39366073718462
21,eval,0.7459136120809507,0.5513301204522476,0.3579008777114156,0.5947864670779754,0.3805767816642689,0.21795327264569214,17.164601606893157,10.887202423624244,10.412985684015538
22,train,0.8601502859701419,0.8715420223686781,0.7372074522100945,0.75461727575396,0.7723300642511112,0.5837914180760163,9.313701049413188,3.669940594696505,4.2121280507847985
22,eval,0.7476978196567391,0.5458405217692158,0.35189675262567144,0.5970586264185791,0.3753649650816274,0.2135162060910291,16.784171901560484,11.03769386490579,10.534232961408412
23,train,0.8648651311137248,0.8779548010290659,0.7478133565391007,0.7619051751641437,0.7824593891888383,0.5972059839835305,8.890393067805354,3.4797249408965456,4.010921260806794
23,eval,0.7481970916302849,0.5485944118093276,0.3503010746098794,0.5976956009829846,0.377974576006151,0.2123424275899557,17.659386665290448,10.167915252042059,9.657197368502057
24,train,0.8685828562371215,0.8826303898717662,0.7551771581934499,0.7676946217629157,0.7899180198488411,0.6066543228733644,8.573651783139892,3.3378108849147274,3.890059881665122
24,eval,0.745124219908631,0.5423999311589577,0.3447663449915261,0.5937832506850818,0.37211848623897725,0.20828862677382007,18.43378468048234,10.682265670606151,10.13805590054243
25,train,0.8722520394319287,0.887600947671257,0.7634667262008797,0.7734459027463515,0.7979159509468439,0.6174251371782398,8.322164243516212,3.190582547695039,3.7634064923635644
25,eval,0.7463074536676606,0.5496307975765562,0.3529884004434212,0.5952874617073963,0.3789592309724792,0.21432053091699868,17.233060526765588,10.37554240164354,9.946527703237413
26,train,0.8756367585967546,0.8916104768514377,0.7701939010828583,0.778784583444696,0.8044197984826414,0.6262726309139488,8.056480790324239,3.0563917145934,3.636267975898284
26,eval,0.7467384885804448,0.5474469130370782,0.3503143496129688,0.5958361297911579,0.37688599332483635,0.212352183296728,17.092691037689125,10.342693436173144,9.798014088218869
27,train,0.8789500303304986,0.8959064579885262,0.7775617433559617,0.7840417948449019,0.8114407193763079,0.6360744513106152,7.85860450887019,2.9371336718543195,3.54328578378501
