epoch,train_loss_total,train_loss_boundary,train_loss_interior,train_loss_dice_aux,train_dice,train_dice_boundary,train_dice_interior,val_loss_total,val_loss_boundary,val_loss_interior,val_loss_dice_aux,val_dice,val_dice_boundary,val_dice_interior,lr
1,0.25957678172911225,0.9303474990849104,0.5056470120703344,0.023324008854697497,0.5032649971654539,0.4770292839373726,0.6383335797543692,0.10921232853280871,0.8276529317362267,0.20872166733208455,0.008590410765783306,0.8463693990519172,0.7158425032046803,0.9537248350026315,0.00011999999999999999
2,0.090403950302174,0.7909073270771826,0.15048026384439464,0.00621022776903281,0.864153752367097,0.6951844218174921,0.962647207793883,0.07392411025469764,0.6518755100275341,0.08928575250728611,0.0038440622146274045,0.8894911716904557,0.7677562011961352,0.980293729849029,0.00017999999999999998
3,0.0677378946500556,0.731357024636265,0.10116286494561799,0.0043356227596748585,0.8980170982706702,0.722759056041144,0.9757822673103694,0.0686326388008239,0.824310293911319,0.10244188137483179,0.004156891078884273,0.9016467155071727,0.6865360956442984,0.9769959292913738,0.00023999999999999998
4,0.055909040314875764,0.6722111115039717,0.0730662352163929,0.003386198263909303,0.9195139847735732,0.7567364340441411,0.9834056301434349,0.06408623916407426,0.6522367173446375,0.06732807264728635,0.002943041500290284,0.9071092961127298,0.7745168878321063,0.9857071585822523,0.0003
5,0.05141881774104818,0.6463601089837264,0.0626791242692497,0.0030221293726508443,0.9276365327670908,0.7719617455901312,0.9862920344103906,0.057818109234958365,0.6975009033227699,0.06308270872390845,0.002794405850357164,0.9176652588342366,0.7637918743125179,0.9865511812661824,0.0003
6,0.047481258337791404,0.6217865025896833,0.05314516983769532,0.002694267511129801,0.9357174193029104,0.7863596722928275,0.9887171215744719,0.05787076631136108,0.6238192670177996,0.04899099682408728,0.0023651758894087387,0.911140685541588,0.7935048331294143,0.990037837572265,0.00029963582551384367
7,0.0468535817740592,0.6155458375207322,0.05169464767623377,0.002657245279761144,0.9346845667145137,0.7886553578187057,0.9890106471330954,0.06129945638148408,0.973282299543682,0.11482918234705403,0.00419507339278138,0.9345884019868416,0.6783975484339815,0.9751082083635163,0.00029854507627686476
8,0.0418617075797977,0.5776751756941716,0.04064700363151153,0.0022667687797424396,0.9457892660613085,0.8091113929905414,0.9917622980673804,0.055617573654703927,0.774128164050349,0.06602823909927617,0.002661091247941122,0.9257759493693971,0.7603822047250313,0.9864437036346971,0.0002967330663097039
9,0.03928125199206977,0.5568306216458464,0.034632724771089425,0.002045370970114099,0.9504330309183432,0.8201002612675796,0.9933950944811494,0.057007985058845134,0.8656563986942434,0.07465007683883111,0.002835239997550257,0.9339154937811065,0.732247459261041,0.984691648106826,0.0002942086235427786
10,0.03706041626295883,0.5386629087284674,0.030135252857160368,0.0018731362661831338,0.9562447673962512,0.829845961898725,0.994496785326595,0.0579255402676369,0.8812229664702165,0.06882928924537018,0.0026209438668988775,0.9327479234912939,0.7380365645676329,0.9863675278529787,0.00029098404680749326
11,0.03616804626714025,0.5305306668170281,0.02808338741243866,0.001792906075854969,0.9578942361458076,0.8335670770445942,0.9949898045758027,0.05857358013459465,0.8804748963499278,0.07854381165663271,0.002741839540121554,0.9345184616875231,0.7496998576741469,0.9846648082398531,0.00028707504591756876
12,0.035517719840059414,0.5253913524320496,0.027025474364033457,0.0017480735312815964,0.95927833019547,0.8361773888574088,0.9952332322708778,0.05771213511756638,0.7989609830342886,0.0623926623691723,0.0023679358847929458,0.9282721312422502,0.769756367332057,0.9875641360617521,0.0002825006651324096
13,0.03492419882987461,0.5200850856878781,0.025910204155662746,0.0017035578782549064,0.9600392025941733,0.8384993970622155,0.9954639571079701,0.05882930000753779,0.9191131680680994,0.07777040316151422,0.0026658018234006144,0.9317400214964884,0.7406775710875528,0.9851212365585461,0.00027728319037538567
14,0.03414680431408105,0.512950364947775,0.024576518035122546,0.0016512400988174436,0.9616656641788672,0.8418022805529873,0.9957557339292495,0.05926003699239932,0.8984539081391535,0.06914674674912372,0.002445348410809968,0.9338126276668749,0.748001616252096,0.9870816887470714,0.0002714480406590546
15,0.0337994106074007,0.5087456552464267,0.023951031481768786,0.0016215091159972686,0.9625028501326744,0.8434901043670088,0.9958761356765292,0.06010779548893895,0.9422710196098738,0.07315720647998285,0.0025337126295964575,0.9313097041949892,0.7373052966176418,0.9862094856145089,0.00026502364424628715
16,0.03326958276234516,0.503833003575873,0.02293431540942582,0.0015853805410570244,0.9631650342043794,0.845646193352198,0.9960827821525071,0.06115350045525191,0.9314298727794698,0.07334736539377716,0.0024773348485356557,0.9343600733238354,0.7496179906945479,0.9863182149435344,0.00025804130015062834
17,0.032808173808405304,0.49957387889261545,0.02217799269892817,0.0015517899584593059,0.9640669056542884,0.8472778357525499,0.9962138034226607,0.0610230043857244,0.8564039938021124,0.07473613357318468,0.002427391879456608,0.9325818220774332,0.7736029562197233,0.9860727609249583,0.0002505350256506493
18,0.0323847252946823,0.49555183166114997,0.021479759488237684,0.0015253158240431568,0.9646794092773753,0.8489260774764198,0.9963807518826976,0.060770968400072636,0.8665239522723776,0.0683371986818026,0.0023164320931149027,0.930558981602652,0.7689163679616493,0.9874749319595203,0.00024254139056118588
19,0.03186966269187966,0.48895939694348417,0.020577385724118148,0.0014856737469110635,0.9656313250971461,0.8519987431116112,0.9965767202344484,0.06257635492243264,1.0119872597748774,0.09016357119636316,0.0027887322970567958,0.9372672208568507,0.7369550869130251,0.9835293408025775,0.0002340993390688766
20,0.031524086345411845,0.4857160578771867,0.020130350535226715,0.0014633055316396885,0.9660154024243082,0.8532575217475395,0.9966564038005966,0.06223575829675323,0.9137701588241678,0.07290116705719316,0.002373421493215127,0.9331044941617731,0.7626300610994038,0.9866722247056794,0.00022524999999999997
21,0.031123748442475906,0.48213430158309384,0.01946705427161876,0.001438220425607963,0.9670908251790118,0.8547504867591653,0.9967905768658609,0.06317292284547237,0.9200822259381152,0.07469713064155688,0.0023829840103740266,0.9335411525609201,0.7670839282504299,0.9866107618599608,0.00021603648644496706
22,0.030783866123847134,0.47796744137842784,0.0187914309304923,0.0014127184685078103,0.9676702434358108,0.8563826766375284,0.9969054335570098,0.06319380332634114,0.9677264300877588,0.07860457978472767,0.0024387377677812126,0.9354834870288247,0.7574410778388643,0.9862517390334815,0.00020650368571567882
23,0.03039877146465366,0.4736316755653431,0.018259455838583426,0.0013839887403355742,0.968217831216154,0.8584125257669375,0.9970490015820865,0.0642188962941107,0.9278242636406631,0.07814556286106572,0.0023986968858241055,0.936806813666695,0.7708882218913028,0.9860605838006002,0.0001966980406590546
24,0.0300729809244831,0.47014126028828523,0.01783061261461975,0.0013664475989609232,0.9687655219707036,0.8595986664979259,0.9971097669896956,0.06438209959550907,1.0015685536098062,0.08120509204577263,0.002471488558640295,0.9343926686989633,0.7530392784821359,0.9856977588252017,0.0001866673233921503
25,0.029725788253792025,0.46657046547990405,0.017142544083679188,0.0013400141162496393,0.9693723198741834,0.8613609227864178,0.9972906679074638,0.06525704414959539,0.9964129288207021,0.08007687608008845,0.0024496160719233253,0.9343822389318232,0.7565518915653229,0.985806381493284,0.0001764604025612061
26,0.029454496773936044,0.46419627924592965,0.016748465839545396,0.0013218894467707624,0.9702492172971607,0.8622902079037154,0.9973283174754831,0.06651769696097624,0.9710836522934729,0.08491478188845672,0.0024872332073037364,0.9351024721798143,0.7657248754250375,0.9850627936814961,0.00016612700525851418
27,0.029284811949937418,0.46170252016599433,0.01666660034225993,0.0013142803168781502,0.9705899297142174,0.8633035860539577,0.9973141074454228,0.06588940325666938,1.0283361007377767,0.07926580371547556,0.0024557029930547926,0.9316635048180296,0.7473001877466837,0.9859984119733175,0.0001557174747570239
28,0.030067112241239608,0.4706807667596156,0.017852657143590942,0.001369044019057905,0.9680834099274148,0.8582738267618367,0.9970229322799035,0.06403218650896299,0.9120796601892563,0.07530732714089058,0.0022994969269922493,0.9362393439861766,0.7777120575570223,0.9868832502448768,0.00014528252524297614
29,0.02908790180233023,0.45812309718624544,0.016663193683458498,0.001313470232265901,0.9699925638467369,0.8641784828221789,0.9973562377139459,0.0662865341363246,0.9236389087480411,0.0723382897793495,0.0021573526224656554,0.9334534511231539,0.7816211570773208,0.9878495461062381,0.00013487299474148584
30,0.02825230454802285,0.4491730013829474,0.015232511870163994,0.0012508695580844796,0.9719351764024444,0.8684114796019001,0.997648237448388,0.06712859633721803,0.9998860642836805,0.08425405902967772,0.00238380215096026,0.9336505772774679,0.7663807863729042,0.9860422443925289,0.00012453959743879392
