epoch,split,wt_dice,tc_dice,et_dice,wt_iou,tc_iou,et_iou,wt_hd95,tc_hd95,et_hd95
1,train,0.6010985677670373,0.19388704110888627,0.15917946245695774,0.42969329640870274,0.10735045122976455,0.08647201571828171,34.93134570459116,24.89937914754541,24.084962868820202
1,eval,0.8452838016160529,0.5653427998497017,0.3842272948096671,0.7320273178804001,0.3940612431948726,0.23779786202317757,12.858821384101308,10.007858583738459,10.301789767701704
2,train,0.8701614482964407,0.6238417964844256,0.4378875811982458,0.7701644159552,0.4533212786805622,0.2803175852952601,12.46423928844756,8.938441245397465,9.358571530336231
2,eval,0.8192190526332024,0.6154491482974104,0.42111950903597656,0.6937942676498153,0.4445117689542347,0.26672031952136666,18.04918757068298,8.805815736074479,8.854595219172662
3,train,0.8865523980205134,0.6954373213318831,0.49071240458883897,0.7962228275891933,0.5330808037846708,0.32512849511305947,10.60286723597125,7.575701776004959,7.864505899091712
3,eval,0.8823898263532669,0.6854187652516581,0.47119563208145354,0.789532743312502,0.5213970404673182,0.30821185625141967,8.300398995384697,7.257423269810213,7.792247875486425
4,train,0.895590046948058,0.7353713326069541,0.5231278298255927,0.8109217455648348,0.5814919047524651,0.3542133438426261,9.732734930032755,6.520215317576576,6.755690998535141
4,eval,0.8825425015395885,0.6795818427208234,0.4670415236981874,0.789777242316169,0.5146716886422967,0.3046667805542276,9.494870205161623,7.207236682556725,7.509078534681341
5,train,0.9008069127767806,0.7622036895659635,0.5472976235524596,0.819516537401448,0.615774730576386,0.3767444952426038,9.151983374924287,5.898901455001371,6.247575075982846
5,eval,0.8946118659251774,0.7281118898528285,0.4920540782177163,0.809319223128753,0.5724653639293618,0.32630750951343385,6.432785963427307,5.329042276313936,5.541891386954533
6,train,0.9093873700022317,0.7948615074148739,0.5854777755884419,0.8338316877955948,0.659560301413846,0.4139049676875886,8.06344175836152,5.061704243397779,5.504177947837429
6,eval,0.8653043857760034,0.6621213946623464,0.440410019535225,0.7625872303805226,0.49490394122510123,0.2823883360702138,11.195622907389742,7.858850829474264,8.333987093219948
7,train,0.9143768357012159,0.8162375806659163,0.6129492362651636,0.8422598796441692,0.6895282088149784,0.4419082936912189,7.617287216244928,4.525127341349898,5.0639244895980955
7,eval,0.8991221455918585,0.7402371550669815,0.5224562819267367,0.8167319762057057,0.5876004027617912,0.3535978499560247,6.241119643558616,5.481064782137611,5.91840906579133
8,train,0.9195765038232745,0.8352103513950567,0.6401109497317392,0.8511259770611826,0.7170482261714634,0.47070821667801993,7.051008683572863,4.094154889078464,4.74277813156648
8,eval,0.8901656227643396,0.7391466056021109,0.5245553929417046,0.8020706882242514,0.5862272401265849,0.3555236099222661,7.901990256425209,5.389754216500985,5.689315591229093
9,train,0.9224195383551931,0.8463229579238927,0.6629329858531304,0.856009895490516,0.7335874140313015,0.49581133842877895,6.792455716863023,3.742042305654021,4.453952692571957
9,eval,0.8819879006678233,0.7265843182844802,0.5229888036737425,0.788889405753893,0.5705790565619866,0.35408587624424437,9.28800383381651,5.207489975369355,5.321909283397889
10,train,0.9258867782247713,0.857026939698098,0.6861276276374867,0.8620010995624113,0.7498225194141713,0.5222178668722137,6.35929861113855,3.4581634041637126,4.2024403085168665
10,eval,0.8641303505252143,0.7388467000226284,0.538950804908097,0.7607654196278412,0.5858500311071505,0.36887930038125505,11.263087204009635,5.7024062499125865,5.969886948161262
11,train,0.9278108131899334,0.8656311403466873,0.7054814672897293,0.8653424457210934,0.7630949430428146,0.5449759501030063,6.047243941732315,3.288249264345477,3.9802423673706144
11,eval,0.9056709899314729,0.7479771738875413,0.5532919580353249,0.8276039304438796,0.5974149658357402,0.38244894061965473,6.394339717147357,4.982896350535213,5.147331175331545
12,train,0.9304102909152018,0.8736417763300661,0.7225510125772061,0.869875881389429,0.7756340371747279,0.5656202476115513,5.7827199759073595,3.118299316140729,3.7994652824737716
12,eval,0.9032808719326088,0.7541940261845504,0.5393234935438,0.8236209698688723,0.6053864261661303,0.3692285671467889,6.2411639907617245,5.0775162641881195,5.551375753529589
13,train,0.9322081390466957,0.8806101160085333,0.7370926541297764,0.8730242036256374,0.7866875774046626,0.5836474516836963,5.530671487696478,2.9026797744657573,3.559465021103546
13,eval,0.8995352233239209,0.7477241464407465,0.5344891521473895,0.8174139167279303,0.5970922016227846,0.3647118361017715,6.971678530962809,5.333785264827752,5.612457747627334
14,train,0.9347178401984354,0.8866311111357025,0.7489857377142657,0.8774368664660167,0.7963498172111839,0.5987027968376556,5.291644355911767,2.790234322584335,3.409117720963855
14,eval,0.9000348097360849,0.7452976770456328,0.5313474802174895,0.8182393567564981,0.5940035842850184,0.3617925091608296,7.340231537048291,5.714079312209982,5.926450829031818
15,train,0.9362817755011432,0.8913712766497995,0.7581814930497569,0.8801971743430907,0.8040304728495001,0.6105413060011157,5.011492746887726,2.6433838091208557,3.26501447350134
15,eval,0.8938985164290222,0.7557345156764331,0.5490694030958001,0.808152352841195,0.6073740091627481,0.3784256836731752,7.1437525175807535,4.923643789110459,4.961648467704603
16,train,0.938045490923418,0.8970136751521446,0.7687481022232996,0.8833198436523345,0.8132591084262784,0.6243629785354611,4.70508362251239,2.5174272979180867,3.1331037046524313
16,eval,0.8874204636042141,0.7569029980036499,0.5506258816870495,0.7976242907352249,0.6088849034211349,0.3799059709497019,8.507851029840786,5.249521091206287,5.4412297370287
17,train,0.9393900564995196,0.9007518729974355,0.7762972310259094,0.8857073821117669,0.8194254335039081,0.6343838150147603,4.5834827617336655,2.4083803350991433,3.0136592806295748
17,eval,0.8967360508453073,0.7590571785293292,0.5498126503585491,0.8128028216025508,0.6116778028739088,0.37913215178334486,6.614471760402757,4.738632005978501,4.800114111591595
18,train,0.9408008518127355,0.9046491566650193,0.7836460641896075,0.8882190411716643,0.8258989913320028,0.6442582550345476,4.408381217753221,2.3222762276715048,2.906284849187559
18,eval,0.8788107433599137,0.7588875094654917,0.5463537323690859,0.7838201607402855,0.6114574748487647,0.37585053842535443,10.552951339091205,5.365963950438112,5.690722105074514
19,train,0.9422335151976191,0.9075504394841589,0.7895290302645228,0.890776488700768,0.8307481391228944,0.6522494549679764,4.253280313295756,2.234305326637144,2.8297376568173793
19,eval,0.8944004840602947,0.7556318944297661,0.5476227923283632,0.8089732956332729,0.6072414513416804,0.3770527308165892,6.864169702090439,4.993956055766039,5.0894877380455465
20,train,0.9435128881982344,0.9111867397661559,0.7962292165761299,0.8930661601627478,0.8368622729396779,0.6614458728691064,4.064538255329042,2.1475359732112973,2.757099560780717
20,eval,0.9049178639002181,0.7597328861333552,0.5483855797007021,0.82634702372477,0.6125558580399826,0.3777763378705169,6.0858509181620954,5.5506748985647,5.861032961310231
21,train,0.9445607761700314,0.9132891461605455,0.8003868515282414,0.894945682179991,0.8404159606336925,0.6672041337225174,3.9733837718834466,2.0972518002828484,2.7005605247412805
21,eval,0.8997350818648222,0.7643982447194138,0.5483989884818874,0.8177440423982338,0.6186445118361221,0.37778906471576584,6.430378270229944,4.8983610536627955,5.073056075281338
22,train,0.9453921525598572,0.9160456154127696,0.805865310825084,0.8964395200117413,0.8450960930072713,0.6748529442536287,3.809221596102575,2.0329793557675995,2.616971825450608
22,eval,0.9033055881214634,0.7556278310222174,0.5487515769012289,0.8236620687928775,0.6072362030106676,0.37812380579853433,6.044256475187154,5.097907307378729,5.263292124382983
23,train,0.9469111827486906,0.9192531285367257,0.8120758903181783,0.8991750432031408,0.8505720930675518,0.6836092337040688,3.678758827862639,1.9482780583830308,2.539929218625861
23,eval,0.89163471162859,0.7510482867325637,0.5576377454672145,0.8044592527240945,0.601342933240961,0.3866142113153441,8.04329546482696,4.933521892076433,5.104391068840797
24,train,0.9480415263447465,0.9212987541350839,0.8161573943380057,0.9012157324524175,0.854081477764842,0.6894137704071039,3.5198185420043853,1.9022679590072946,2.5057192414293756
24,eval,0.8909007008095472,0.7573838731310968,0.5483416067828775,0.803265047106087,0.6095075194618019,0.3777346029513589,6.744211148846894,5.111771401429088,5.260996375315766
25,train,0.9488021726207035,0.92365544509821,0.8205667605455917,0.9025914513028706,0.8581410486928025,0.6957297226294691,3.465994333722609,1.8484689959523672,2.44734872166757
25,eval,0.8937803505782215,0.756368835735444,0.5466190128434641,0.807959206876682,0.6081938580099322,0.3761016675420364,6.573663823533634,5.049216949321587,5.209668625205928
26,train,0.9494670130979366,0.9254774334208915,0.8243274574678132,0.9037955256386929,0.8612917608303723,0.7011539588160836,3.381805984093392,1.8079113561509212,2.384017898154973
26,eval,0.9031562720290675,0.7583232529496481,0.5522812589075299,0.8234138090936889,0.6107251784742467,0.38148380844387647,6.341230065956667,4.938048681096,5.102647815290407
27,train,0.9504515500276831,0.9275164839458641,0.8281877724370924,0.9055813955542047,0.8648305265878282,0.7067580905513566,3.2574065724682284,1.7501545740367006,2.3284280499748466
27,eval,0.9036584820660793,0.7608434256848576,0.5494114549387419,0.8242490750227569,0.6140010402683462,0.37875071936097526,5.725905497338906,5.023237078726192,5.195304230461199
28,train,0.9514718861380035,0.9295493284745968,0.8323077649773158,0.9074357411681503,0.8683719420251091,0.712780080241903,3.1526470634431334,1.7063004435868923,2.296258974577946
