epoch,split,wt_dice,tc_dice,et_dice,wt_iou,tc_iou,et_iou,wt_hd95,tc_hd95,et_hd95
1,train,0.14363459325066263,0.03781804563251558,0.32603489372308075,0.07737409495374066,0.01927346520965552,0.19476803459076747,70.39307339919536,62.742615939800594,22.815187572615777
1,eval,0.8597078768939894,0.589301373190849,0.5332844544160186,0.7539365215926026,0.4177372558473283,0.3635909198764838,9.704033153384747,9.863235021880731,8.561620220349127
2,train,0.8743447018604562,0.7590972633737946,0.7206452124934186,0.77674284774882,0.6117298648543925,0.5632880101210482,11.122315295258058,7.0393997884193835,6.079265840100131
2,eval,0.8963935623399774,0.8095439073499076,0.7347162425547672,0.8122402441223532,0.6800283625310107,0.5806731005843715,8.854948192652147,5.383583171645111,4.878961290837251
3,train,0.8948913043995136,0.8526405144558439,0.7811139932373089,0.809776728716494,0.7431328412746451,0.6408425307235367,10.368669453138216,4.976835779989853,4.68791893969965
3,eval,0.8925906660069767,0.8363033630062869,0.8001173654167274,0.8060169249147758,0.7186609778015585,0.66682969013433,9.927164460849323,4.5312547512405095,3.9121642898339952
4,train,0.9032446895993028,0.8801804999667958,0.8172349507588553,0.8235608079885242,0.7860021190385568,0.6909529084269007,9.847159224128909,4.293638980803633,4.015285914288075
4,eval,0.9101980743629834,0.8198255189175132,0.7891710533766616,0.8351958763799666,0.6946646720962378,0.651760973816688,9.176552679621137,5.51678739442268,4.688353778405409
5,train,0.9093486884192976,0.8962110398839763,0.8407987731161413,0.8337666482070798,0.8119405722175115,0.725325986219286,9.373499451519772,4.044994339904425,3.761657659358497
5,eval,0.8946402217188637,0.8394920076528954,0.8329062028903947,0.8093656375936285,0.7233832194081141,0.7136583237381167,13.328454333071114,6.25411632916456,5.214057854919198
6,train,0.9178068299121965,0.9109495612533097,0.8552267836587081,0.8480988933220956,0.8364622324578976,0.747070923262882,8.219087267628817,3.5116603435645724,3.335307796131297
6,eval,0.9222287926509499,0.8580840167981375,0.8430831693462687,0.8556814158352944,0.7514423385091105,0.7287327377456105,8.455204915892628,4.052954508024637,3.362088398135169
7,train,0.9237539612605471,0.9201116096917921,0.8669987272810152,0.858311137054208,0.8520432462739833,0.7652230832895583,7.534294086498728,3.134176431940391,2.967989131068595
7,eval,0.9241176451004267,0.8701882338531964,0.8391141031800936,0.8589393077151889,0.770206382980904,0.7228222045583771,6.987228039325579,3.826393755196382,3.375957866896578
8,train,0.9289058982941326,0.9270519021630191,0.8756246956113553,0.8672495692159259,0.8640230632142574,0.7787654995566251,6.933020796645506,2.8439422824352683,2.7501311271754854
8,eval,0.9279982312698849,0.8674320921845272,0.8559056943138319,0.86566856355954,0.7658985268774333,0.7481076429276554,6.558110525181008,3.3838628812529143,2.9097841741868535
9,train,0.9324836532624069,0.9311734736981966,0.8806305936302165,0.8735076105505496,0.8712110438726723,0.7867202628720944,6.416703683149438,2.690736146467777,2.6031247183039734
9,eval,0.9237693735216543,0.8767707117692152,0.8570646237544842,0.8583377491722413,0.7805803507405241,0.7498802133239566,6.191299836172943,3.100708518017669,2.7858677188963195
10,train,0.9352545593425661,0.9339375471943305,0.8847046798774957,0.878383248830901,0.8760626966425727,0.7932470117244996,5.902035560502563,2.5286698582761082,2.4550567516138404
10,eval,0.9135430200151774,0.8817838962760485,0.8632109051595874,0.8408460130910469,0.788563045496732,0.7593412965320261,8.430868423983732,2.9298198134532005,2.4931237679083997
11,train,0.938269329281612,0.9381064751283832,0.8895286054330376,0.8837168927659973,0.8834280021076505,0.8010369378131679,5.369712633800316,2.32235335795576,2.2823079430244513
11,eval,0.9295628587606266,0.8702333423120423,0.8680241928863006,0.8683955581776247,0.7702770624271702,0.7668222124813603,6.172205379887358,3.0153496637404458,2.473013199929159
12,train,0.9403786718470434,0.9393363469369087,0.8915208843721932,0.8874667268978371,0.8856118942364042,0.8042739568144814,5.124802565889199,2.288908451009494,2.226187308662473
12,eval,0.9266663179748909,0.8769189099494029,0.8727002486360695,0.8633534319229653,0.7808153104152934,0.774151016692926,6.252661184916511,2.9909940782445537,2.284307311912632
13,train,0.9435746478028549,0.9431996663847042,0.8965473197490331,0.893176830563954,0.8925050800826624,0.8124927654760187,4.703796965327717,2.0528383551438734,2.0267479145231118
13,eval,0.92815999054093,0.878969293449032,0.8719856852177942,0.8659501253450582,0.7840724507478686,0.7730271449490912,6.874026817471667,3.182484909776195,2.47706824986325
14,train,0.9452834722748309,0.9446286036351608,0.8988957423767894,0.8962441067588414,0.8950674680864715,0.816358429416213,4.360803762121093,2.02096420276414,1.9522642412236597
14,eval,0.9312622757621649,0.8728035242097718,0.8627050402508678,0.8713665239301719,0.7743135672934813,0.75855874754001,5.823198424158253,3.150120253838894,2.6065376651604004
15,train,0.9466975212578103,0.9466950526773322,0.9022133301662844,0.8987897971989179,0.8987853470959943,0.8218475911198164,4.17081455002682,1.9561282099932968,1.9020483441442335
15,eval,0.9291930024426394,0.8703081200532482,0.875353188907603,0.8677502150828676,0.7703942424497823,0.7783360787351106,5.899022658039866,3.0985550456267936,2.298139081914239
16,train,0.948174882941792,0.9483341011485468,0.9035137833427682,0.9014567798054589,0.9017446531110712,0.8240083364633959,3.981499447744404,1.8052532886279888,1.7814324294083772
16,eval,0.9251886880965197,0.8586644431756411,0.8707957362771976,0.8607917295343865,0.7523330347867028,0.7711587391694094,6.3346927151732375,3.2219305632967967,2.402915442077899
17,train,0.9493513562608736,0.9496167080702455,0.9058063601306553,0.9035859532281426,0.9040668443284338,0.8278300358598463,3.7719352696250477,1.7704374762783988,1.7522290625628638
17,eval,0.9330895131192121,0.8927272975487843,0.8749502814740955,0.8745715077252508,0.8062397777643365,0.7776992137027493,5.596015479784359,2.8093777276968375,2.3584886203022375
18,train,0.9508970091207196,0.9511201314318881,0.9078191114631804,0.9063905235116604,0.9067960592382409,0.8311984955892918,3.5447866198330513,1.691427582946529,1.6727709234236154
18,eval,0.9256510088888537,0.8759792371295153,0.871494982805165,0.8615924774420817,0.7793265623425589,0.7722561880774539,7.262965528265215,3.0137340984718306,2.303692841431305
19,train,0.9520571088930513,0.953123937354725,0.9105535231136477,0.908500946924109,0.9104458219689782,0.8357946373978993,3.429211364187175,1.6061872067621465,1.6010331388074643
19,eval,0.9328401671416181,0.8779934103299099,0.87716029726233,0.8741335069208992,0.7825207252909908,0.7811981488752732,5.466462795478541,2.7078973331048015,2.085793742691103
20,train,0.9529585285186021,0.9540481256077451,0.9121669855613743,0.9101440148023139,0.9121338648224994,0.8385174686319815,3.1815151124693557,1.5806764895364267,1.5602676251212027
20,eval,0.9288262989718142,0.8778530043922306,0.8605049270365982,0.8671108131951552,0.7822976916823399,0.755163359152353,5.97495723350265,3.1113918697658782,2.700943003587861
21,train,0.9540733528483912,0.9554133598900643,0.9140161810174614,0.9121799845587995,0.914632949727859,0.8416480660584849,3.1364442410911604,1.4870580437765755,1.4950370519036231
