epoch,split,loss_recon_orig,loss_recon_flip,loss_recon_total,loss_contrastive,loss_total
1,train,3.084317827731406,3.0312618288830575,6.115579651266231,0.0,6.115579651266231
1,val,2.9559327712598837,2.9087527686694883,5.86468553768014,0.0,5.86468553768014
2,train,2.9121351641775446,2.8831173754357673,5.795252542146685,0.0,5.795252542146685
2,val,2.8789745051905795,2.859330272899484,5.738304779214679,0.0,5.738304779214679
3,train,2.8692281614931865,2.8506698084834614,5.71989797053962,0.0,5.71989797053962
3,val,2.8548600696167856,2.8357867396102763,5.690646812600909,0.0,5.690646812600909
4,train,2.853352780606699,2.818557597388906,5.671910378277091,0.0,5.671910378277091
4,val,2.841542464382244,2.7996855636812605,5.641228016817345,0.0,5.641228016817345
5,train,2.826519116600964,2.7955160124102054,5.622035136892776,0.0,5.622035136892776
5,val,2.802175242945833,2.7855529031663573,5.587728142738342,0.0,5.587728142738342
6,train,2.7970947045503007,2.7831373088053013,5.5802320246150385,0.0,5.5802320246150385
6,val,2.7894682423123776,2.7759818232284403,5.5654500655408174,0.0,5.5654500655408174
7,train,2.7868795684827963,2.775521360856724,5.562400930465464,0.0,5.562400930465464
7,val,2.7817955905536436,2.772163045856188,5.553958625163672,0.0,5.553958625163672
8,train,2.782203709502147,2.771900116763965,5.554103829362457,0.0,5.554103829362457
8,val,2.77475473116029,2.7662936044189164,5.54104831533612,0.0,5.54104831533612
9,train,2.7766104349701575,2.768243363784646,5.544853798754803,0.0,5.544853798754803
9,val,2.7709091328225046,2.762412831468402,5.533321947421667,0.0,5.533321947421667
10,train,2.77542752949378,2.7671429159508967,5.542570445726163,0.0,5.542570445726163
10,val,2.7707983221647874,2.7627722486010136,5.533570577513497,0.0,5.533570577513497
11,train,2.7713424982118213,2.7650579572990623,5.536400453258996,0.0,5.536400453258996
11,val,2.7646118098834775,2.7603901219817826,5.525001944236036,0.0,5.525001944236036
12,train,2.768711334417674,2.764205793844626,5.532917130795673,0.0,5.532917130795673
12,val,2.7610473497858585,2.7572309734686367,5.518278342372966,0.0,5.518278342372966
13,train,2.7653302549612144,2.7621335698975584,5.527463822888371,0.0,5.527463822888371
13,val,2.7597189635600685,2.7568513402399026,5.516570318419978,0.0,5.516570318419978
