epoch,train_loss,train_recon_total,train_recon_masked,train_recon_unmasked,train_ssim,train_loss_contrast,train_embed_var_mean,train_embed_var_min,val_loss,val_recon_total,val_recon_masked,val_recon_unmasked,val_ssim
1,6.115579651266231,0.06261702699074356,0.07566709276034851,0.055781278272714466,0.5099103520838753,0.0,0.0,0.0,5.86468553768014,0.03689639332723477,0.04794282660020136,0.03111016616038952,0.6772617939299187
2,5.795252542146685,0.03163889341645708,0.04133925380222631,0.02655775219331056,0.7288461965118417,0.0,0.0,0.0,5.738304779214679,0.0281046156334666,0.0371389617418661,0.02337233912058971,0.7657851553947876
3,5.71989797053962,0.026604935126610038,0.03533960784007465,0.022029630308268666,0.7797258317540922,0.0,0.0,0.0,5.690646812600909,0.02507458943708808,0.03309608840788936,0.020872851847463618,0.7971163431803385
4,5.671910378277091,0.02361908036261058,0.03090531539159539,0.01980248103323008,0.808928167735531,0.0,0.0,0.0,5.641228016817345,0.023560345577279374,0.02973343471190539,0.020326822677142902,0.7947382848171358
5,5.622035136892776,0.0207359192952285,0.026170936217888418,0.0178890056615335,0.8368397101742318,0.0,0.0,0.0,5.587728142738342,0.018985617345413274,0.023226629130863957,0.016764134981605776,0.8524325908109501
6,5.5802320246150385,0.01821522710024607,0.021923126821368502,0.016272993953203734,0.861816961692103,0.0,0.0,0.0,5.5654500655408174,0.01767749082198185,0.020879026282789495,0.016000496033353573,0.8654277553952198
7,5.562400930465464,0.016863473342487494,0.01992393961801823,0.015260372045517718,0.8758572729869604,0.0,0.0,0.0,5.553958625163672,0.01618870491914693,0.019019518355064977,0.014705897757370396,0.8819384929353157
8,5.554103829362457,0.01599553082503352,0.018772139561538392,0.014541116621077828,0.8849664485299742,0.0,0.0,0.0,5.54104831533612,0.01524892248938569,0.01789334904703195,0.013863746636636238,0.8920454247511242
9,5.544853798754803,0.015233324706519226,0.0178892396096957,0.013842131187483252,0.8931142282457813,0.0,0.0,0.0,5.533321947421667,0.014699730263874593,0.017264316496947523,0.01335637558040734,0.8974065631540123
10,5.542570445726163,0.01469346058556047,0.017226036894317603,0.013366872971801953,0.8989445314497424,0.0,0.0,0.0,5.533570577513497,0.015203278404069862,0.017869724770850554,0.013806568402422833,0.8870238889283487
11,5.536400453258996,0.014256127128089473,0.016599429849072613,0.013028682904312635,0.9027563111841186,0.0,0.0,0.0,5.525001944236036,0.013765017912451145,0.015898528524876023,0.01264746464743911,0.9071790492640133
12,5.532917130795673,0.013660628821397335,0.015713044756009265,0.012585553808029181,0.9095265959623713,0.0,0.0,0.0,5.518278342372966,0.013292542271381986,0.015217983719489951,0.01228397771337257,0.912827049806758
13,5.527463822888371,0.013146830789762446,0.015058894039441476,0.012145273848616628,0.9149219264246637,0.0,0.0,0.0,5.516570318419978,0.012804174405635282,0.014629965238962457,0.011847807624598269,0.9181899298608831
14,5.5248074756743915,0.01281304115378941,0.014666637940136572,0.01184210945101943,0.9184184025141818,0.0,0.0,0.0,5.513697327307935,0.01248431139375608,0.014348641455924745,0.011507757531573454,0.9222032265677212
15,5.522492244927633,0.012484392924223275,0.014300686184001401,0.0115330011438357,0.9216571296119915,0.0,0.0,0.0,5.519872467472868,0.012179348347461328,0.013950346570514936,0.011251682474265223,0.9246643800651078
16,5.520016327377193,0.012221183178126108,0.014019580904002148,0.011279165340983232,0.9244271551985668,0.0,0.0,0.0,5.510157600888666,0.01191447729294279,0.013641226000746187,0.011009989787494387,0.9264847409408704
17,5.5162002468897295,0.011923268208678244,0.013664291380518072,0.011011303649045448,0.9272144283426413,0.0,0.0,0.0,5.514620713467868,0.011780011078073563,0.013440454687116996,0.010910254798087533,0.9282942538416139
18,5.51254752732224,0.011772593530609658,0.013458060878559386,0.010889729718544863,0.9289525182919913,0.0,0.0,0.0,5.510120801205905,0.011977623921755845,0.013885803151047559,0.01097810142477973,0.9264096234752014
19,5.513021285587388,0.01155431832405689,0.01319528620594546,0.010694763707948413,0.9311263705510316,0.0,0.0,0.0,5.503210074496719,0.011509991887748065,0.013054052061611348,0.010701198476739672,0.9318443934122721
20,5.752693721789256,0.034342706609196264,0.039920601120952935,0.031420952241859194,0.7378562508764487,0.0,0.0,0.0,5.774916781569427,0.033286469585775975,0.04169193384442134,0.02888360746222645,0.7048944222891929
21,5.59840801952862,0.020086219778378992,0.023084317848087958,0.018515787462014776,0.8374617768994751,0.0,0.0,0.0,5.540877486174962,0.01604035003522856,0.01784529829191503,0.01509490087471378,0.8830260566553887
22,5.536223092355018,0.014727224815755625,0.016423651799631563,0.013838620222746813,0.8982296334106779,0.0,0.0,0.0,5.527132301960352,0.013804547888691095,0.015546683735743897,0.012892000560329141,0.9073338683024269
23,5.528680886963323,0.013461377271566509,0.015272128768485159,0.012512888418198597,0.9125407041878458,0.0,0.0,0.0,5.514847044674855,0.013369157440015348,0.015302887529366519,0.012356251232877577,0.9122089332535556
24,5.52256840038187,0.012908597119425236,0.014702715327507618,0.011968820901787514,0.9188094695033825,0.0,0.0,0.0,5.516121954288122,0.012453477814310068,0.014218905618472725,0.011528729843212524,0.9224428269715436
25,5.521183919737725,0.012354865803250245,0.014084200895471072,0.011449023656488007,0.924245149706443,0.0,0.0,0.0,5.518427470944962,0.013343875743119063,0.01490661429796247,0.012525298378075386,0.9203268712249125
26,5.5177048094297945,0.012111563167348944,0.013793429761430897,0.011230585418376418,0.9267377236235662,0.0,0.0,0.0,5.507219161627428,0.011980307462644436,0.013511793975952835,0.011178100161010554,0.9282425472518335
27,5.517228080925159,0.011825426469569082,0.013451639100232707,0.010973600814265693,0.9293963862000277,0.0,0.0,0.0,5.508012067596868,0.011496398248503693,0.013050077347692774,0.010682566257353025,0.9319784665178057
28,5.514400040244831,0.011613059173191874,0.013211010344821495,0.010776037074780058,0.9313002534852821,0.0,0.0,0.0,5.510394591205525,0.011334119636048962,0.012894084588488423,0.010516995076869274,0.9332848354778459
29,5.510025837908388,0.01137244242541448,0.012924395208932227,0.010559514758893435,0.9332516683879118,0.0,0.0,0.0,5.502436633379954,0.011201030793970664,0.012749383870894866,0.010389988672567529,0.9343984466035106
30,5.509954363002124,0.011264319540415985,0.012793454752723789,0.010463343880131908,0.9345504784387005,0.0,0.0,0.0,5.5017526464642215,0.011256343121901375,0.012747924041415578,0.010475038839099882,0.9335342446611342
31,5.509285326127882,0.011038529916436642,0.012513295875587752,0.010266033458711058,0.9363679087851658,0.0,0.0,0.0,5.502164606778127,0.010928821976909243,0.012344292662168643,0.010187384961344316,0.9365151740105103
32,5.5081902439788495,0.011001837906046136,0.012452340829272606,0.010242050657614412,0.9370232698064487,0.0,0.0,0.0,5.495329033653691,0.010894485574028837,0.012246427986122514,0.01018632526963024,0.9378077194754001
33,5.508076871581455,0.010753666098012975,0.012170771406170788,0.010011372772244034,0.938986916187381,0.0,0.0,0.0,5.497938329318784,0.010553103030431235,0.011947148569981194,0.009822888725308626,0.9404649484122397
34,5.507134109348446,0.010663065476587137,0.012055526454042849,0.00993368116804793,0.9398824010295035,0.0,0.0,0.0,5.50553238166953,0.010996220961960368,0.01231478327367286,0.010305545490466908,0.9404434567004178
35,5.503861024219283,0.010494950007528524,0.0118506159643394,0.009784839233479774,0.9413080959280661,0.0,0.0,0.0,5.499994086769392,0.010271244981823418,0.011585008867882185,0.009583082947943347,0.9433277267973683
36,5.50398852721015,0.010318563457186979,0.011642258451567631,0.009625199450210408,0.9428841266187332,0.0,0.0,0.0,5.5006869941387535,0.01041443875845203,0.011800810743445972,0.009688243981173976,0.9403294571733053
37,5.50564474704837,0.010243856322807573,0.011541901154906834,0.0095639281180534,0.943731493693738,0.0,0.0,0.0,5.499375345571986,0.010605080482882384,0.012099674330476335,0.009822197974540323,0.9430747271287406
38,5.503969473990809,0.010108478430003244,0.011361254029095115,0.009452262590994031,0.944843080699655,0.0,0.0,0.0,5.495077839437521,0.009895667908465968,0.011095119801370667,0.00926738358696017,0.9463532329660601
39,5.5017591547374884,0.01001754267869128,0.011239062721629223,0.009377698862593525,0.9457736023764401,0.0,0.0,0.0,5.491350099725543,0.009882492758883137,0.011047060459604465,0.00927248107598293,0.9464597417893311
40,5.50266233441962,0.009856046478724748,0.011056836937180632,0.009227060968232354,0.9471020404394571,0.0,0.0,0.0,5.495757530320366,0.009741371092015663,0.01094759834711019,0.009109537731079025,0.9475515663799635
41,5.498748715118084,0.009758092347563299,0.010950071718977591,0.009133722234979987,0.9478740424023328,0.0,0.0,0.0,5.495612421125736,0.009670167871281108,0.010806680911665917,0.009074851541911674,0.949162810671646
42,5.500253346340715,0.009912863476014968,0.011135464530365015,0.00927245336599774,0.9463312346510229,0.0,0.0,0.0,5.489506195176323,0.009540171956418186,0.01070608480522031,0.008929455653722575,0.9492516858036187
43,5.500808388733667,0.00956870736653225,0.010740140923790196,0.008955099324040169,0.9494244967891868,0.0,0.0,0.0,5.490815218889488,0.009466174992136547,0.010609501521943497,0.00886728967537219,0.9498503969130615
44,5.499660739088002,0.009530765889597333,0.010694720397195656,0.008921075469259803,0.9498867863325189,0.0,0.0,0.0,5.4974838270331325,0.009687228496447426,0.010863392821071806,0.009071142430016794,0.9480393119969551
