epoch,train_loss,train_recon_total,train_recon_masked,train_recon_unmasked,train_ssim,train_loss_contrast,train_embed_var_mean,train_embed_var_min,val_loss,val_recon_total,val_recon_masked,val_recon_unmasked,val_ssim
1,3.416682243347168,0.06947009265422821,0.07563337683677673,0.06624159961938858,0.4958092272281647,0.0,0.0,0.0,3.312690496444702,0.03484494239091873,0.04259456694126129,0.030785616487264633,0.6865108609199524
2,3.289257049560547,0.030156370252370834,0.03861697018146515,0.025724632665514946,0.7327789664268494,0.0,0.0,0.0,3.2743606567382812,0.026888860389590263,0.03535838425159454,0.02245243825018406,0.7736232876777649
3,3.2623767852783203,0.024885643273591995,0.03327300027012825,0.020492272451519966,0.7855758666992188,0.0,0.0,0.0,3.25307035446167,0.02364407852292061,0.03168843686580658,0.019430356100201607,0.7967157959938049
4,3.2449722290039062,0.022781163454055786,0.03058173879981041,0.018695147708058357,0.8061556816101074,0.0,0.0,0.0,3.23837947845459,0.022033795714378357,0.029444443061947823,0.01815202832221985,0.8170225024223328
5,3.2362687587738037,0.021250715479254723,0.028784187510609627,0.017304617911577225,0.8222266435623169,0.0,0.0,0.0,3.233551263809204,0.020416198298335075,0.027796057984232903,0.01655055396258831,0.833680272102356
6,3.2288901805877686,0.020074354484677315,0.027337543666362762,0.016269832849502563,0.8349325656890869,0.0,0.0,0.0,3.2298316955566406,0.019282326102256775,0.026495007798075676,0.015504256822168827,0.8416960835456848
7,3.2238571643829346,0.01918322779238224,0.0262465663254261,0.015483389608561993,0.8436116576194763,0.0,0.0,0.0,3.221611976623535,0.018825925886631012,0.025874488055706024,0.015133826993405819,0.847614049911499
8,3.21907639503479,0.018513919785618782,0.025462038815021515,0.014874417334794998,0.8513279557228088,0.0,0.0,0.0,3.2176663875579834,0.018141724169254303,0.025156216695904732,0.014467466622591019,0.8557586073875427
9,3.217081308364868,0.017909538000822067,0.024803902953863144,0.014298195950686932,0.8583325147628784,0.0,0.0,0.0,3.2142627239227295,0.017284074798226357,0.024079622700810432,0.01372449193149805,0.8635249137878418
10,3.211973190307617,0.017377572134137154,0.024191468954086304,0.01380837894976139,0.8640924096107483,0.0,0.0,0.0,3.2149765491485596,0.018544411286711693,0.024883266538381577,0.015224047936499119,0.8664134740829468
11,3.2135519981384277,0.01697430945932865,0.023758571594953537,0.013420658186078072,0.8687665462493896,0.0,0.0,0.0,3.2118725776672363,0.016706127673387527,0.023463955149054527,0.013166314922273159,0.8744969367980957
12,3.2127110958099365,0.016599124297499657,0.023327626287937164,0.01307467557489872,0.8726112842559814,0.0,0.0,0.0,3.2099437713623047,0.016130799427628517,0.022742243483662605,0.01266766432672739,0.878067672252655
13,3.207868814468384,0.016301482915878296,0.02293301932513714,0.012827829457819462,0.875815749168396,0.0,0.0,0.0,3.2092010974884033,0.01589195244014263,0.02266930416226387,0.01234192680567503,0.8792272210121155
14,3.205829381942749,0.0159614235162735,0.022568417713046074,0.012500621378421783,0.8795578479766846,0.0,0.0,0.0,3.209160327911377,0.01551632396876812,0.022185951471328735,0.01202270295470953,0.8833223581314087
15,3.206707239151001,0.015662455931305885,0.02227639965713024,0.01219800766557455,0.8827453255653381,0.0,0.0,0.0,3.2012364864349365,0.015249406918883324,0.021928396075963974,0.011750889010727406,0.8857367038726807
16,3.2052347660064697,0.015398895367980003,0.021971598267555237,0.011956055648624897,0.8856311440467834,0.0,0.0,0.0,3.206265449523926,0.015094798989593983,0.02161516435444355,0.011679364368319511,0.8881757855415344
17,3.204533100128174,0.015182659961283207,0.021738016977906227,0.011748893186450005,0.8881373405456543,0.0,0.0,0.0,3.2001798152923584,0.015001216903328896,0.021472182124853134,0.011611663736402988,0.8905011415481567
18,3.203701972961426,0.014894986525177956,0.021457990631461143,0.01145721971988678,0.8906731605529785,0.0,0.0,0.0,3.200450897216797,0.014805077575147152,0.021190470084547997,0.011460354551672935,0.893211841583252
19,3.2023065090179443,0.0147835873067379,0.02130509912967682,0.011367551982402802,0.8922467827796936,0.0,0.0,0.0,3.200871229171753,0.01476522721350193,0.021150223910808563,0.011420706287026405,0.8939139246940613
20,3.2017407417297363,0.014608485624194145,0.021122517064213753,0.011196364648640156,0.8939681649208069,0.0,0.0,0.0,3.196953773498535,0.01452134270220995,0.02107573300600052,0.01108809094876051,0.895250678062439
21,3.2005088329315186,0.014434613287448883,0.020925914868712425,0.011034417897462845,0.8959285616874695,0.0,0.0,0.0,3.199899435043335,0.014354445971548557,0.021045595407485962,0.010849553160369396,0.8957465291023254
22,3.2001633644104004,0.014317457564175129,0.020789921283721924,0.010927104391157627,0.8970776796340942,0.0,0.0,0.0,3.2009189128875732,0.014286392368376255,0.020877975970506668,0.010833656415343285,0.8966096043586731
23,3.1985232830047607,0.014186269603669643,0.020636560395359993,0.010807543992996216,0.8985328674316406,0.0,0.0,0.0,3.195371389389038,0.014086485840380192,0.020750058814883232,0.010596046224236488,0.8985550403594971
24,3.197526454925537,0.014111418277025223,0.02052726037800312,0.010750742629170418,0.8994296193122864,0.0,0.0,0.0,3.196579933166504,0.014019950293004513,0.02053014561533928,0.010609850287437439,0.900181233882904
25,3.1983118057250977,0.013956173323094845,0.020384496077895164,0.010588955134153366,0.9007419943809509,0.0,0.0,0.0,3.19734263420105,0.01409248635172844,0.0203806534409523,0.010798688046634197,0.9005889892578125
26,3.196807622909546,0.0138209518045187,0.020226169377565384,0.010465840809047222,0.9019312858581543,0.0,0.0,0.0,3.198230743408203,0.013851102441549301,0.020359773188829422,0.010441786609590054,0.9037731885910034
27,3.1973202228546143,0.013765860348939896,0.020159343257546425,0.010416887700557709,0.9028940796852112,0.0,0.0,0.0,3.198172092437744,0.013637805357575417,0.01991814747452736,0.010348104871809483,0.9057573676109314
28,3.1958742141723633,0.013664438389241695,0.020028801634907722,0.010330724529922009,0.903877317905426,0.0,0.0,0.0,3.1971476078033447,0.013465376570820808,0.01992795243859291,0.010080217383801937,0.9051889777183533
29,3.1962342262268066,0.013563090935349464,0.019931957125663757,0.01022701058536768,0.9050220847129822,0.0,0.0,0.0,3.1960580348968506,0.013435044325888157,0.019794773310422897,0.01010375376790762,0.9061196446418762
30,3.1964566707611084,0.01348131988197565,0.019849583506584167,0.010145563632249832,0.905815839767456,0.0,0.0,0.0,3.1982202529907227,0.013352095149457455,0.01974273845553398,0.010004613548517227,0.9060781598091125
