epoch,split,wt_dice,tc_dice,et_dice,wt_iou,tc_iou,et_iou,wt_hd95,tc_hd95,et_hd95
1,train,0.33883038722294806,0.08468774708459284,0.08413272389405507,0.20397097600196892,0.044216156898534295,0.043913649417853855,46.7224319831121,40.25788989565081,37.19302700325092
1,eval,0.82858175497167,0.4156884801718995,0.32859337516799714,0.707332123678534,0.2623779950908911,0.19659690842796848,11.141256036001373,9.350908757738571,8.276584303612502
2,train,0.8329086844660326,0.6082124842045921,0.43723706675246343,0.7136619674742078,0.4370009626483809,0.27978464132359,11.94073033316329,8.533713789950944,8.448870296601735
2,eval,0.8561221963288163,0.6360724289850251,0.418795572575054,0.7484385076632846,0.4663535238250871,0.2648585883718269,9.2773037200451,9.19526968621723,9.422024684624711
3,train,0.857531065123944,0.6983609733144074,0.5055219970607984,0.7505946454613889,0.5365243043554613,0.3382599115320428,10.404889956102295,7.172036679771577,7.165950995274027
3,eval,0.8694473519559902,0.66513751960131,0.456338890650124,0.7690463185949254,0.4982816802242056,0.2956211618509418,8.094536016753201,8.256699776814386,8.679985732109776
4,train,0.8694439324339333,0.7364086640956742,0.5461771748293649,0.7690409678714365,0.5827902132366568,0.37568345012416504,9.713171066473073,6.404402238899808,6.428450182331255
4,eval,0.881914418785615,0.7317088807945288,0.5399359248101258,0.7887718378657047,0.576925021167784,0.36980289699950997,7.88604059148293,5.917225579984176,6.189456457435457
5,train,0.8754964834092832,0.7601702418387833,0.5695997403103036,0.778562690549536,0.6131246946082232,0.3982100369821448,9.152464578415607,5.797269301880827,5.913848103221299
5,eval,0.8739811706095453,0.7143993459700139,0.491103986049152,0.7761692325186565,0.5556930480165662,0.3254723861078141,9.494721763879353,7.210093407859157,7.088130440506002
6,train,0.8851029845542513,0.7925998215434522,0.609517988215777,0.7938876616333724,0.6564516352454526,0.4383501426484925,8.382298548751463,5.137520196405755,5.370065594558342
6,eval,0.8599883862938722,0.6933154685620292,0.4688943141221409,0.7543680923548556,0.5305913186245913,0.30624555734263403,10.083702476583909,7.793638395204809,7.945682795149959
7,train,0.8908706014614741,0.8106054636575345,0.6357157128117934,0.8032161104334207,0.681527818473293,0.46597011985090375,7.924566142768832,4.68084835293013,5.012640695742418
7,eval,0.8891186434982878,0.7509256009269292,0.5508737600286625,0.8003722794468534,0.6011856471353394,0.3801420089112169,7.147637725255308,5.463988033510783,5.5031099303705275
8,train,0.89642844853451,0.82734241456087,0.6632323698544325,0.8122975328098083,0.7055277046206557,0.4961463420401716,7.3377665707715485,4.265878997112227,4.580175699629595
8,eval,0.8890329756990699,0.7565748052297618,0.5752513215139682,0.8002334509059701,0.6084602502923891,0.4037563467861872,7.671920768857607,5.156625106004132,5.199635074625016
9,train,0.899703328761119,0.8406671710942833,0.6841373179324991,0.8176915847142358,0.7251301353104794,0.5199154343807163,7.060265630048669,3.954474052581781,4.336994234484892
