epoch,split,wt_dice,tc_dice,et_dice,wt_iou,tc_iou,et_iou,wt_hd95,tc_hd95,et_hd95
1,train,0.14495803812201627,0.10712616446658885,0.06735196940947258,0.07814272728109369,0.056594455718915214,0.034849578579961585,50.14712898377095,27.216363903592637,25.79101204770603
1,eval,0.5035805607372577,0.39064587944808365,0.24021038519845955,0.3365236694501658,0.24273456938993293,0.13649949015385524,27.613648385737083,18.824846739013772,18.266400391980188
2,train,0.5894718760032664,0.42910654831189077,0.26932473452966565,0.4179086300902651,0.2731608231295162,0.15561829529959395,25.15330894276998,17.901699820823755,17.72929885351435
2,eval,0.62610628461492,0.46343580590808103,0.28499207660331993,0.4557166814315274,0.3016052356875093,0.16617537022154125,22.948915521117524,15.254665977196682,15.050769188700377
3,train,0.6622783746320007,0.490169138439681,0.3047805092926362,0.49507936634410904,0.32465168842364295,0.17978822858240057,22.92606965852705,15.639164226012756,15.538238150623561
3,eval,0.668741517080967,0.4944608949397206,0.3017137710169224,0.5023378447246595,0.3284277992366882,0.17765778575357502,22.452306785506114,14.376052119124664,14.234558584404668
4,train,0.6905764158885463,0.5249342876816548,0.3278345767029813,0.5273896272130736,0.355871798319155,0.19605391436487654,21.333959479338773,14.276790516243075,14.221549473332455
4,eval,0.6765173025168392,0.5063601216110438,0.30740370291846886,0.5111644480153446,0.33901084788738045,0.18161666987486116,19.066229841517846,12.95345116000674,12.86396083371257
5,train,0.7014175062032003,0.5323446901163463,0.334440387463711,0.5401408917445002,0.362717789750338,0.20079760877152292,20.26565698667995,14.845076614150493,14.817888273298491
5,eval,0.6915264467339407,0.4948777537274076,0.2948369672944823,0.5284986043530134,0.3287957207150205,0.17290837394397157,21.49916589347973,16.439303124710694,16.359123205872432
6,train,0.7300675899443628,0.5654290584950762,0.3647915846278288,0.5748869657656644,0.39414506605153865,0.22308568204426876,18.78368054108347,13.931415128170926,14.058116918931296
6,eval,0.7025387021293795,0.49090619434256577,0.29509459079310946,0.5414717982589372,0.32529866102571625,0.17308560885520638,20.391928352669318,15.02394482279524,14.68082015421382
7,train,0.7465531499844812,0.5982523500595563,0.39532903237979794,0.595600164438754,0.42679033568201413,0.24636142882680073,17.59502376922183,12.589293449168514,12.76736676306266
7,eval,0.705798723052187,0.4958764830174084,0.31306107924660054,0.5453546798506579,0.3296780333653593,0.18557938013949263,20.73285913395547,16.050837134394328,16.106476417597207
8,train,0.7599978582300679,0.6318766234580826,0.4281050414004636,0.6129004399502695,0.4618564628690289,0.27234964973860554,16.814694563481254,11.392212100985297,11.612950035859464
8,eval,0.7176217426803512,0.5303439965539788,0.33468007463265714,0.5596022379389695,0.36086267487795676,0.20097043789278635,18.648662329210595,12.249435266627819,12.011329014285828
9,train,0.7716194112140826,0.6665453884365943,0.46321410587386874,0.6281598864865819,0.4998635744002601,0.3014174633202682,16.023022981828735,10.352165533105044,10.652455877594035
9,eval,0.719072589630499,0.5321582338986355,0.3358144629845209,0.5613687269156593,0.3625446871647923,0.2017890767076156,20.484031326288335,14.183943992467768,14.127922077579047
10,train,0.781686835343246,0.6982272742202027,0.49713753703676533,0.6416140431048182,0.5363664950054514,0.3307937680847692,15.514108231846187,9.420060937164015,9.820633105564433
10,eval,0.7303180221708658,0.5368335419317926,0.3459465687115051,0.5751975966608132,0.3668984748601771,0.2091507820530413,17.43413082777771,12.348656964917112,12.209039770542145
11,train,0.7895242888790309,0.7266975641993955,0.5314045608387781,0.6522429831721999,0.5707187418851322,0.361845438620105,14.99665221279884,8.531744799310898,8.943643773671717
11,eval,0.7316273984958785,0.5377875631470459,0.35145566383820837,0.576823716964767,0.36779030843459315,0.21319151455549068,18.302500461023243,11.328726360690695,11.200786526159582
12,train,0.7998049682096438,0.7570410293793974,0.5686295928607131,0.6663958331976745,0.6090635711019576,0.39726236481105315,14.204266835026353,7.5840823551908505,8.04525566606769
12,eval,0.7346238087611162,0.5376583427979338,0.3442091040331455,0.5805576348341696,0.3676694431495911,0.2078819885237706,18.34577691905223,11.607787565654025,11.335958640608633
13,train,0.8087327208304671,0.7799454772233011,0.5999845011079156,0.6788843569969103,0.6392710019616483,0.4285556135505064,13.444159526539122,6.783756002294564,7.267262719947196
13,eval,0.7376715753152902,0.5352046288666754,0.3397858621040412,0.5843737341964215,0.3653784271946348,0.20466387699520644,18.866853862147824,11.742832416673284,11.334875857084265
14,train,0.8165064287591836,0.7966401612006768,0.6237936698246871,0.68991201017098,0.6620132528234786,0.45327045527048465,12.781841962846974,6.211937801081985,6.640172757200379
14,eval,0.7356779558500587,0.5484995289268909,0.35156950103137163,0.5818754479952827,0.37788449942519114,0.21327529504661416,18.493811447627348,12.07956713070148,11.889211992565366
15,train,0.8238941017537421,0.8128065142570613,0.6469449751340688,0.7005271404405726,0.684645362376135,0.4781364861330543,12.089466239239425,5.647919258819139,6.093474692735146
15,eval,0.7335131737467414,0.5299930555000124,0.34578035737221646,0.5791715780548208,0.360537790302947,0.2090292899816694,18.46955723474141,11.239084298377891,10.99326310834762
16,train,0.8302467728408643,0.8251717597721954,0.6649324598095732,0.7097623272706867,0.7023765104694714,0.4980515515452729,11.622577357263333,5.238158814209636,5.7009990153892405
16,eval,0.7429602336587823,0.5285708976628953,0.3483077177606462,0.5910395625917766,0.35922281054748345,0.21087930330970175,17.962365177814814,11.097572158217954,10.72906015637209
17,train,0.8369069177622955,0.8356301868474845,0.6805510200172732,0.7195528290411193,0.7176673402284682,0.5157842632355383,11.033602758563571,4.828163859292203,5.287671204903063
17,eval,0.7419845221371623,0.546581174960129,0.3603133230195276,0.5898055589885686,0.37606584251111164,0.21974522820607068,18.49617395896326,11.838234768579085,11.617284023371518
18,train,0.8419925420089985,0.8444909719397156,0.6947785121350244,0.727104593496963,0.7308389215766968,0.5323069828336284,10.523902395278729,4.55716308403047,5.012842587685448
18,eval,0.7450811054714739,0.5396686819584288,0.35270725419858723,0.5937284941043154,0.3695522209865159,0.2141132807739004,18.14378960495608,10.834566583261292,10.348680319636474
19,train,0.8482829379552852,0.8534514988358013,0.708014913646027,0.7365376149323305,0.7443658056935327,0.5480054848342482,10.045555908199205,4.242798802131809,4.734268548548241
19,eval,0.7407826150890277,0.5247566899931941,0.3368456643167672,0.5882881097145919,0.35570857121241467,0.20253421891744594,18.250754222631365,10.509107727167054,10.210322637855317
