epoch,train_loss,train_macro_dice,train_dice_min,train_dice_mean,train_dice_max,train_num_valid_classes,eval_loss,eval_macro_dice,eval_dice_min,eval_dice_mean,eval_dice_max,eval_num_valid_classes,lr,train_num_excluded_classes,eval_num_excluded_classes,eval_ran,best_updated,best_eval_macro_dice,train_time_s,eval_time_s,epoch_time_s,train_pc_macro_dice,eval_pc_macro_dice,train_num_present_classes,eval_num_present_classes,primary_metric_name,train_primary_metric,eval_primary_metric
1,0.6401234306633091,0.1539827317638519,9.199557023856431e-05,0.1539827317638519,0.28446261120660565,3,0.100821145721207,0.38728120345456274,0.0,0.38728120345456274,0.7097775487592582,3,0.00011999999999999999,1,1,1,1,0.38728120345456274,203.99236891500004,26.09496017100014,230.2467965159999,0.1539827317638519,0.38728120345456274,3,3,pc_macro_dice,0.1539827317638519,0.38728120345456274
2,0.08750247141233268,0.44574209425280653,0.17529163893518854,0.44574209425280653,0.7021196878993,3,0.08773058121519721,0.47133704721407677,0.16615163947364195,0.47133704721407677,0.7680906841107651,3,0.00017999999999999998,1,1,1,1,0.47133704721407677,167.63587392499994,25.90197342600004,193.69874129000004,0.44574209425280653,0.47133704721407677,3,3,pc_macro_dice,0.44574209425280653,0.47133704721407677
3,0.07736521597487477,0.526539480278872,0.34116313382384633,0.526539480278872,0.7389486029230713,3,0.08380630062477794,0.5060197714825003,0.3776182386140494,0.5060197714825003,0.7047194912044732,3,0.00023999999999999998,1,1,1,1,0.5060197714825003,167.55041578799978,25.766486721000092,193.465330063,0.526539480278872,0.5060197714825003,3,3,pc_macro_dice,0.526539480278872,0.5060197714825003
4,0.06734793346982224,0.575417836047563,0.4232520143461145,0.575417836047563,0.7651702878969976,3,0.0838413436297968,0.4874544751539792,0.22102950048326964,0.4874544751539792,0.7586098656173008,3,0.0003,1,1,1,0,0.5060197714825003,167.5397922789998,25.978514983999958,193.58485914799985,0.575417836047563,0.4874544751539792,3,3,pc_macro_dice,0.575417836047563,0.4874544751539792
5,0.06327190487898482,0.6105820451133623,0.4862373657616499,0.6105820451133623,0.7832760885264692,3,0.07913479186997861,0.5764504645704418,0.4771754406168907,0.5764504645704418,0.7734897604394135,3,0.0003,1,1,1,1,0.5764504645704418,413.8224848740001,48.2713173799998,462.27681036900003,0.6105820451133623,0.5764504645704418,3,3,pc_macro_dice,0.6105820451133623,0.5764504645704418
6,0.058152455366410005,0.6468583053865029,0.5495493995506947,0.6468583053865029,0.8007580202426834,3,0.07836614296049366,0.5534778928896371,0.38283581331664607,0.5534778928896371,0.7669187678248542,3,0.0002997561810369572,1,1,1,0,0.5764504645704418,412.98675596199973,48.482771285000126,461.5610990309997,0.6468583053865029,0.5534778928896371,3,3,pc_macro_dice,0.6468583053865029,0.5534778928896371
7,0.05372126093699624,0.6841115780280186,0.6089629254323511,0.6841115780280186,0.8181905704636744,3,0.08337137799793083,0.592306700446436,0.4515597572362477,0.592306700446436,0.7943768024922633,3,0.0002990255194346082,1,1,1,1,0.592306700446436,413.2946318549998,47.87555403200031,461.35661300599986,0.6841115780280186,0.592306700446436,3,3,pc_macro_dice,0.6841115780280186,0.592306700446436
8,0.048834412967185145,0.7116608069079862,0.6499275302069106,0.7116608069079862,0.827381955161583,3,0.0801157759633034,0.5425774127671981,0.3484107450161012,0.5425774127671981,0.7591850892737502,3,0.00029781039845923004,1,1,1,0,0.592306700446436,413.56259443399995,50.94240614899991,464.6023045279999,0.7116608069079862,0.5425774127671981,3,3,pc_macro_dice,0.7116608069079862,0.5425774127671981
9,0.04556610657217594,0.7329550429583389,0.6783941864989034,0.7329550429583389,0.8370568582253526,3,0.08667059447175147,0.6029596459997186,0.47215141997276283,0.6029596459997186,0.7875539646255026,3,0.00029611478158287887,1,1,1,1,0.6029596459997186,422.52767736199985,50.36650941500011,473.10857575499995,0.7329550429583389,0.6029596459997186,3,3,pc_macro_dice,0.7329550429583389,0.6029596459997186
10,0.042646823825832375,0.7524228242605684,0.700020996908596,0.7524228242605684,0.8463161274337522,3,0.08495575045517224,0.5689431359977953,0.362580420795835,0.5689431359977953,0.7759093979535353,3,0.0002939441995553673,1,1,1,0,0.6029596459997186,421.9274847070001,49.0126363899999,471.0316727520003,0.7524228242605684,0.5689431359977953,3,3,pc_macro_dice,0.7524228242605684,0.5689431359977953
11,0.04000844114635604,0.7660052876405624,0.7169409099992232,0.7660052876405624,0.8526128025647479,3,0.0865227372372956,0.5801410639155048,0.38725202336815007,0.5801410639155048,0.7906319788989947,3,0.0002913057323641089,1,1,1,0,0.6029596459997186,422.46751414699975,50.82954626399987,473.39916833700045,0.7660052876405624,0.5801410639155048,3,3,pc_macro_dice,0.7660052876405624,0.5801410639155048
12,0.03846526439167773,0.774366058670773,0.7231064782939643,0.774366058670773,0.8596914208615167,3,0.08347622963902392,0.6187176022462249,0.49800518589364806,0.6187176022462249,0.8008183453749205,3,0.00028820798614067006,1,1,1,1,0.6187176022462249,417.11407950099965,48.518489781000426,465.8350426779998,0.774366058670773,0.6187176022462249,3,3,pc_macro_dice,0.774366058670773,0.6187176022462249
13,0.03677444190929492,0.7863585234386832,0.7397766453049952,0.7863585234386832,0.8638790025448584,3,0.08731146054831779,0.5971696350273097,0.41747587860423796,0.5971696350273097,0.800728878172345,3,0.000284661065089358,1,1,1,0,0.6187176022462249,413.64753613999983,47.86156272400058,461.5927084920004,0.7863585234386832,0.5971696350273097,3,3,pc_macro_dice,0.7863585234386832,0.5971696350273097
