epoch,train_loss,train_macro_dice,train_dice_min,train_dice_mean,train_dice_max,train_num_valid_classes,eval_loss,eval_macro_dice,eval_dice_min,eval_dice_mean,eval_dice_max,eval_num_valid_classes,lr,train_num_excluded_classes,eval_num_excluded_classes,eval_ran,best_updated,best_eval_macro_dice,train_time_s,eval_time_s,epoch_time_s,train_pc_macro_dice,eval_pc_macro_dice,train_num_present_classes,eval_num_present_classes,primary_metric_name,train_primary_metric,eval_primary_metric
1,0.5330746331469367,0.24835681283041838,0.0033440566770647846,0.24835681283041838,0.5888975633808265,3,0.07310156546144064,0.4897719044286451,0.016701984876509514,0.4897719044286451,0.7342768657913504,3,0.00011999999999999999,1,1,1,1,0.4897719044286451,301.0086665250001,48.525377530999776,349.7168382509999,0.24835681283041838,0.4897719044286451,3,3,pc_macro_dice,0.24835681283041838,0.4897719044286451
2,0.06334435641497801,0.6730806262865319,0.5345098478280004,0.6730806262865319,0.7500391246495357,3,0.05246212013693825,0.7431916052913984,0.6467432250931866,0.7431916052913984,0.794065568100092,3,0.00017999999999999998,1,1,1,1,0.7431916052913984,216.42898235199982,43.13102428399998,259.7365723510002,0.6730806262865319,0.7431916052913984,3,3,pc_macro_dice,0.6730806262865319,0.7431916052913984
3,0.04977283852261167,0.7536083738567481,0.6898713347644678,0.7536083738567481,0.7890872507877436,3,0.04243122702798272,0.7631911811276608,0.6960368396235632,0.7631911811276608,0.8118287454815345,3,0.00023999999999999998,1,1,1,1,0.7631911811276608,216.79877933900025,43.57854655300025,260.547219908,0.7536083738567481,0.7631911811276608,3,3,pc_macro_dice,0.7536083738567481,0.7631911811276608
4,0.0413763763787695,0.7823286723304365,0.7373724110482396,0.7823286723304365,0.8095310486407198,3,0.045852765860854273,0.7525724728875496,0.6297211910150496,0.7525724728875496,0.8209179697773383,3,0.0003,1,1,1,0,0.7631911811276608,219.80916922899996,44.11773671099991,264.0104291869998,0.7823286723304365,0.7525724728875496,3,3,pc_macro_dice,0.7823286723304365,0.7525724728875496
5,0.03702805349610734,0.809122571252948,0.7776246910619545,0.809122571252948,0.8262659736329228,3,0.037558965269939605,0.8150686528314354,0.7377289819218718,0.8150686528314354,0.8587568488618329,3,0.0003,1,1,1,1,0.8150686528314354,556.0145577410003,67.36437286299997,623.6663399310005,0.809122571252948,0.8150686528314354,3,3,pc_macro_dice,0.809122571252948,0.8150686528314354
6,0.03380522218599064,0.8225240902723907,0.7980425258496742,0.8225240902723907,0.8376722224034275,3,0.04096440017096343,0.7956325866026479,0.7012078422510029,0.7956325866026479,0.8457974496701098,3,0.0002997561810369572,1,1,1,0,0.8150686528314354,555.065005378,68.0659547639998,623.2705524700004,0.8225240902723907,0.7956325866026479,3,3,pc_macro_dice,0.8225240902723907,0.7956325866026479
7,0.031921214059764405,0.8351534521404892,0.8156921524695118,0.8351534521404892,0.8454865256869618,3,0.03395496086284783,0.818510236615171,0.7586029342842996,0.818510236615171,0.8550286210393145,3,0.0002990255194346082,1,1,1,1,0.818510236615171,557.2379709259994,67.34795581299932,624.8701229640001,0.8351534521404892,0.818510236615171,3,3,pc_macro_dice,0.8351534521404892,0.818510236615171
8,0.028129052854300785,0.8494414078068592,0.8331176731752679,0.8494414078068592,0.8587087558518682,3,0.03986736663496129,0.8070007476750349,0.7272062958100665,0.8070007476750349,0.8510417877073378,3,0.00029781039845923004,1,1,1,0,0.818510236615171,556.9345786969998,68.47242378899955,625.5419818700002,0.8494414078068592,0.8070007476750349,3,3,pc_macro_dice,0.8494414078068592,0.8070007476750349
9,0.026993978333796343,0.856397514802609,0.8437572589079902,0.856397514802609,0.864236569990097,3,0.03719102822157646,0.8140295358672134,0.7421645338112817,0.8140295358672134,0.8514921193129665,3,0.00029611478158287887,1,1,1,0,0.818510236615171,557.8996550500005,68.47501466500034,626.5160962310001,0.856397514802609,0.8140295358672134,3,3,pc_macro_dice,0.856397514802609,0.8140295358672134
10,0.026439757511829035,0.8598245413519391,0.8512496450537868,0.8598245413519391,0.8653143824798432,3,0.04342004455631218,0.7832777931980989,0.7365847749712937,0.7832777931980989,0.8384254219367538,3,0.0002939441995553673,1,1,1,0,0.818510236615171,560.3228169369995,69.30100281699924,629.7692291089998,0.8598245413519391,0.7832777931980989,3,3,pc_macro_dice,0.8598245413519391,0.7832777931980989
11,0.02511926549875487,0.8658200987959473,0.8586372862870082,0.8658200987959473,0.8698109526007439,3,0.04179876262927205,0.7794721948042769,0.6801236298742621,0.7794721948042769,0.8542579420823487,3,0.0002913057323641089,1,1,1,0,0.818510236615171,558.338909049,68.37914604700018,626.8534501839995,0.8658200987959473,0.7794721948042769,3,3,pc_macro_dice,0.8658200987959473,0.7794721948042769
12,0.023841290670735673,0.8707854731868316,0.8657446301532111,0.8707854731868316,0.8753554120722189,3,0.04290785325481473,0.8230401912375235,0.7369661179805328,0.8230401912375235,0.8731902133822198,3,0.00028820798614067006,1,1,1,1,0.8230401912375235,557.425949083,66.34103723599947,624.0188995529988,0.8707854731868316,0.8230401912375235,3,3,pc_macro_dice,0.8707854731868316,0.8230401912375235
13,0.023347223845638556,0.8740398458396474,0.8691826163228364,0.8740398458396474,0.8770749975565946,3,0.04039974680750448,0.821911282560063,0.74006598621792,0.821911282560063,0.8663494164699189,3,0.000284661065089358,1,1,1,0,0.8230401912375235,556.2371649379984,66.49829897499876,622.8704782120003,0.8740398458396474,0.821911282560063,3,3,pc_macro_dice,0.8740398458396474,0.821911282560063
14,0.022913095936431704,0.8756923183995771,0.8723197030030952,0.8756923183995771,0.8779686700642506,3,0.04039085795784413,0.8344568507640238,0.7572590936164877,0.8344568507640238,0.8787991681723134,3,0.00028067653852940666,1,1,1,1,0.8344568507640238,558.872808469001,68.23823600300057,627.3310510030005,0.8756923183995771,0.8344568507640238,3,3,pc_macro_dice,0.8756923183995771,0.8344568507640238
15,0.021835748897344708,0.8809666112203365,0.8788014921732066,0.8809666112203365,0.883539571830657,3,0.04072188697889465,0.8227103937251729,0.7400836856846454,0.8227103937251729,0.8772311608927184,3,0.00027626740315826157,1,1,1,0,0.8344568507640238,558.4852780239999,66.85435949999919,625.4670893789989,0.8809666112203365,0.8227103937251729,3,3,pc_macro_dice,0.8809666112203365,0.8227103937251729
16,0.02126033277731179,0.8835641737920024,0.8820048812055231,0.8835641737920024,0.8856682067149234,3,0.03975238190368561,0.815293593915108,0.7313321437565414,0.815293593915108,0.8659764457339942,3,0.0002714480406590546,1,1,1,0,0.8344568507640238,557.0776629480006,66.81332951400145,624.0225676329992,0.8835641737920024,0.815293593915108,3,3,pc_macro_dice,0.8835641737920024,0.815293593915108
17,0.02010513971397075,0.8889515162697175,0.8860682023308591,0.8889515162697175,0.890818999089402,3,0.04084467784672562,0.8245539232684266,0.7547520396385902,0.8245539232684266,0.8605462387052983,3,0.00026623417079054285,1,1,1,0,0.8344568507640238,558.2149095020013,67.67805206899902,626.0259970719999,0.8889515162697175,0.8245539232684266,3,3,pc_macro_dice,0.8889515162697175,0.8245539232684266
18,0.0195111364134388,0.8921124865546561,0.8915065396652688,0.8921124865546561,0.8924412926027834,3,0.04726807504437474,0.8076987741948638,0.7190043307116586,0.8076987741948638,0.8709537053449966,3,0.0002606428001125225,1,1,1,0,0.8344568507640238,558.5640546329996,67.32102993199987,626.0029494099999,0.8921124865546561,0.8076987741948638,3,3,pc_macro_dice,0.8921124865546561,0.8076987741948638
19,0.019112859897337076,0.8943455933494003,0.8914618908172478,0.8943455933494003,0.8969457315296573,3,0.04002802690298883,0.8218772306110094,0.7557413044083938,0.8218772306110094,0.8564614886223343,3,0.00025469216651396635,1,1,1,0,0.8344568507640238,559.1623569860003,66.92182540199974,626.2074647949994,0.8943455933494003,0.8218772306110094,3,3,pc_macro_dice,0.8943455933494003,0.8218772306110094
20,0.018937814872326573,0.895720863417089,0.8937572639794863,0.895720863417089,0.8970871979272332,3,0.04144261176748586,0.8236163893008037,0.7441886553178264,0.8236163893008037,0.866243569003207,3,0.0002484016797248201,1,1,1,0,0.8344568507640238,559.1839977700001,67.47356884100009,626.7890290930009,0.895720863417089,0.8236163893008037,3,3,pc_macro_dice,0.895720863417089,0.8236163893008037
21,0.018531564649664233,0.8977560194416825,0.8940597083299862,0.8977560194416825,0.9015720963504988,3,0.04543167751677819,0.8076832287192738,0.703628578453481,0.8076832287192738,0.8658309220037602,3,0.000241791858005498,1,1,1,0,0.8344568507640238,559.2971041740002,67.34973647799961,626.7752450839998,0.8977560194416825,0.8076832287192738,3,3,pc_macro_dice,0.8977560194416825,0.8076832287192738
22,0.01755843058661052,0.9006733059837417,0.8976491391624131,0.9006733059837417,0.9032063617322054,3,0.04080466271873632,0.826937878928999,0.7542793610282353,0.826937878928999,0.8656307544372902,3,0.00023488426122058199,1,1,1,0,0.8344568507640238,558.1956157580007,67.09675343900017,625.4088052509996,0.9006733059837417,0.826937878928999,3,3,pc_macro_dice,0.9006733059837417,0.826937878928999
23,0.01774951097614596,0.9000063828933993,0.8959957239711234,0.9000063828933993,0.902251321170555,3,0.04587962252328242,0.8111156387668164,0.7214843977310466,0.8111156387668164,0.856241582798454,3,0.0002277014205150248,1,1,1,0,0.8344568507640238,560.2930547929991,67.56683404099931,627.9773609049989,0.9000063828933993,0.8111156387668164,3,3,pc_macro_dice,0.9000063828933993,0.8111156387668164
24,0.017030391648907166,0.9041139667676925,0.9018748604397552,0.9041139667676925,0.9053050906856337,3,0.03906727588509211,0.8321583571519375,0.7614959545584221,0.8321583571519375,0.8727874810491641,3,0.0002202667648222382,1,1,1,0,0.8344568507640238,560.7561616570001,67.35566264000045,628.2403168349992,0.9041139667676925,0.8321583571519375,3,3,pc_macro_dice,0.9041139667676925,0.8321583571519375
25,0.0168466791943885,0.9050556990704941,0.9011801549541758,0.9050556990704941,0.908469672292682,3,0.04463210377457399,0.8227191156258674,0.7339285494672152,0.8227191156258674,0.8776015550938298,3,0.00021260454444378202,1,1,1,0,0.8344568507640238,560.2524312430014,67.74700980099806,628.1324979680012,0.9050556990704941,0.8227191156258674,3,3,pc_macro_dice,0.9050556990704941,0.8227191156258674
26,0.016508945637483362,0.9067589681679352,0.9031331718529567,0.9067589681679352,0.9092291599196636,3,0.043730715742669374,0.8304031897039472,0.7495839051944704,0.8304031897039472,0.879936681119757,3,0.0002047397519499208,1,1,1,0,0.8344568507640238,560.304519917001,67.31109008199928,627.7443721580021,0.9067589681679352,0.8304031897039472,3,3,pc_macro_dice,0.9067589681679352,0.8304031897039472
