epoch,split,loss_recon_orig,loss_recon_flip,loss_recon_total,loss_contrastive,loss_total
1,train,3.4377163723111153,3.413529893492951,6.851246275445995,0.0,6.851246275445995
1,val,3.345994646531822,3.3341021920642713,6.6800968281544035,0.0,6.6800968281544035
2,train,3.3073206022381783,3.2908338360926686,6.598154447534505,0.0,6.598154447534505
2,val,3.280333181367303,3.266892163422856,6.547225329127625,0.0,6.547225329127625
3,train,3.266431694083354,3.2575289992725147,6.5239606876583665,0.0,6.5239606876583665
3,val,3.253570535757246,3.2506479103199757,6.504218425193843,0.0,6.504218425193843
4,train,3.244673930108547,3.239750299821882,6.484424224671195,0.0,6.484424224671195
4,val,3.237450456967319,3.2335622502069405,6.471012710654823,0.0,6.471012710654823
5,train,3.2344427468145596,3.230324068051927,6.464766809168984,0.0,6.464766809168984
5,val,3.2367413270212437,3.2299646722139235,6.466706014897701,0.0,6.466706014897701
6,train,3.229465639766525,3.2246974544490086,6.454163092900725,0.0,6.454163092900725
6,val,3.2300308777468048,3.2269647121429443,6.45699559163003,0.0,6.45699559163003
7,train,3.223974209059687,3.220165013390429,6.44413921149338,0.0,6.44413921149338
7,val,3.220441440596198,3.219016759064946,6.439458203141707,0.0,6.439458203141707
8,train,3.2176767649019467,3.214471062316614,6.432147815823555,0.0,6.432147815823555
8,val,3.2159967840152937,3.2126000919481266,6.428596893366236,0.0,6.428596893366236
9,train,3.215617784682442,3.2149624416933342,6.430580226814046,0.0,6.430580226814046
9,val,3.2131542184927167,3.219434524104543,6.432588744337541,0.0,6.432588744337541
10,train,3.2118963340626046,3.210344710770775,6.422241049654343,0.0,6.422241049654343
10,val,3.2110478930229687,3.208594999174132,6.419642914820762,0.0,6.419642914820762
11,train,3.212252974510193,3.2104873258401367,6.4227402955293655,0.0,6.4227402955293655
11,val,3.2103809718668024,3.2082483664046237,6.418629333050582,0.0,6.418629333050582
12,train,3.2103727126822754,3.20846128551399,6.418833988554337,0.0,6.418833988554337
12,val,3.2099287857974534,3.2076296997766427,6.417558492535222,0.0,6.417558492535222
13,train,3.206796080312308,3.2047003398046776,6.411496407845441,0.0,6.411496407845441
13,val,3.2091509025462353,3.2068438982441476,6.41599480775151,0.0,6.41599480775151
14,train,3.2059011437437115,3.204341491793885,6.410242636414135,0.0,6.410242636414135
14,val,3.2082960240162204,3.2056571306103336,6.413953154626554,0.0,6.413953154626554
15,train,3.2042065381127247,3.203240974861033,6.407447508152793,0.0,6.407447508152793
15,val,3.201088961023484,3.2002919520774897,6.4013809287635075,0.0,6.4013809287635075
16,train,3.204971043064314,3.2028825440827537,6.40785357706687,0.0,6.40785357706687
16,val,3.2063548408285545,3.203493986686651,6.409848846658303,0.0,6.409848846658303
17,train,3.20486782578861,3.203603481545168,6.408471322234939,0.0,6.408471322234939
17,val,3.200440446825793,3.1983091256914347,6.39874955337413,0.0,6.39874955337413
18,train,3.202806182205677,3.2011154460556366,6.403921624316888,0.0,6.403921624316888
18,val,3.2007654130893903,3.199436090288371,6.400201512079169,0.0,6.400201512079169
19,train,3.2024882054504227,3.20118426750688,6.4036724804078835,0.0,6.4036724804078835
19,val,3.2002957389302495,3.200316711063803,6.400612441292645,0.0,6.400612441292645
20,train,3.203639440238476,3.201605884029585,6.405245321638444,0.0,6.405245321638444
20,val,3.196770112879955,3.1954229330494455,6.392193042448837,0.0,6.392193042448837
21,train,3.2002312058911606,3.199361900196356,6.399593122741756,0.0,6.399593122741756
