epoch,train_loss,train_macro_dice,train_dice_min,train_dice_mean,train_dice_max,train_num_valid_classes,eval_loss,eval_macro_dice,eval_dice_min,eval_dice_mean,eval_dice_max,eval_num_valid_classes,lr,train_num_excluded_classes,eval_num_excluded_classes,eval_ran,best_updated,best_eval_macro_dice,train_time_s,eval_time_s,epoch_time_s,train_pc_macro_dice,eval_pc_macro_dice,train_num_present_classes,eval_num_present_classes,primary_metric_name,train_primary_metric,eval_primary_metric
1,0.35977207570075986,0.01324986633189264,0.0021919149650857987,0.01324986633189264,0.027042062313834277,3,0.20478461407552098,0.08190262473245262,4.049179120956297e-05,0.08190262473245262,0.22312262873386998,3,0.00011999999999999999,1,1,1,1,0.08190262473245262,366.635537479,49.413492610999924,418.066648011,0.01324986633189264,0.08190262473245262,3,3,pc_macro_dice,0.01324986633189264,0.08190262473245262
2,0.18469851120710373,0.15990689263237146,0.048178206255686286,0.15990689263237146,0.26327080859061,3,0.1749068620098624,0.2110659377531266,0.1649166564649259,0.2110659377531266,0.24600034053159786,3,0.00017999999999999998,1,1,1,1,0.2110659377531266,336.24082579900005,52.181520684999896,390.573336435,0.15990689263237146,0.2110659377531266,3,3,pc_macro_dice,0.15990689263237146,0.2110659377531266
3,0.16301940976381302,0.27206844078487913,0.24567175203728228,0.27206844078487913,0.29966783435934996,3,0.16256644035790377,0.26777029652232437,0.14271088190865133,0.26777029652232437,0.36370734701012963,3,0.00023999999999999998,1,1,1,1,0.26777029652232437,333.92482322399997,47.887781656000016,384.01268670000013,0.27206844078487913,0.26777029652232437,3,3,pc_macro_dice,0.27206844078487913,0.26777029652232437
4,0.15267049612998962,0.3263244570281614,0.3216166542929311,0.3263244570281614,0.3322557455965885,3,0.15669553648609263,0.33070510011237797,0.3010567589994691,0.33070510011237797,0.37613282780765434,3,0.0003,1,1,1,1,0.33070510011237797,334.5252578520001,49.40550797300011,386.1457567089999,0.3263244570281614,0.33070510011237797,3,3,pc_macro_dice,0.3263244570281614,0.33070510011237797
5,0.14476846750974656,0.35550219371024483,0.34461751676303176,0.35550219371024483,0.36549840614224227,3,0.1528515858445198,0.320083713153252,0.2863861819123685,0.320083713153252,0.3802698127613346,3,0.0003,1,1,1,0,0.33070510011237797,333.5765341729998,48.796820619999835,383.4620500840001,0.35550219371024483,0.320083713153252,3,3,pc_macro_dice,0.35550219371024483,0.320083713153252
6,0.13492770775556565,0.39310851593584784,0.36969502315083946,0.39310851593584784,0.41440023901587647,3,0.15243758802201338,0.31310919271261284,0.28683946236651947,0.31310919271261284,0.35028206430878345,3,0.0002997561810369572,1,1,1,0,0.33070510011237797,333.8980171850003,49.86952704400028,384.8893547920002,0.39310851593584784,0.31310919271261284,3,3,pc_macro_dice,0.39310851593584784,0.31310919271261284
7,0.12688312945365907,0.4304810835701401,0.3998271711755574,0.4304810835701401,0.45280536898716534,3,0.15180364395877358,0.3370665288785253,0.30364300537029504,0.3370665288785253,0.3635156848686355,3,0.0002990255194346082,1,1,1,1,0.3370665288785253,334.2689754180001,49.37492433499983,385.8062556719997,0.4304810835701401,0.3370665288785253,3,3,pc_macro_dice,0.4304810835701401,0.3370665288785253
8,0.11893536773920059,0.4700349107837814,0.4362927441288141,0.4700349107837814,0.49192758341299836,3,0.15967284835827578,0.3544959942636665,0.28369080242730454,0.3544959942636665,0.48439912576601674,3,0.00029781039845923004,1,1,1,1,0.3544959942636665,332.61692021199997,47.47911145600028,382.3149844120003,0.4700349107837814,0.3544959942636665,3,3,pc_macro_dice,0.4700349107837814,0.3544959942636665
9,0.11141112728118896,0.5069069633908,0.47058364218395327,0.5069069633908,0.5277157811590181,3,0.1548861591204716,0.347348110302535,0.28850069276367046,0.347348110302535,0.4169833112593129,3,0.00029611478158287887,1,1,1,0,0.3544959942636665,332.7162245610002,48.410628291000194,382.18975220300035,0.5069069633908,0.347348110302535,3,3,pc_macro_dice,0.5069069633908,0.347348110302535
10,0.10499684653282165,0.5389984364068923,0.5024596415628297,0.5389984364068923,0.5587351655175269,3,0.16464279380858324,0.3400997030609976,0.22503466261068028,0.3400997030609976,0.4760483090403579,3,0.0002939441995553673,1,1,1,0,0.3544959942636665,337.6555917679998,51.79628296299961,390.62140330900047,0.5389984364068923,0.3400997030609976,3,3,pc_macro_dice,0.5389984364068923,0.3400997030609976
